customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_Tenure_Ratio,TotalyCharges_Tenure_Ratio,TotalCharges_Tenure_Ratio
0895-LNKRC,6,1,1,2,19.45,113.5,0,3.2416666666666667,18.916666666666668,18.916666666666668
2045-BMBTJ,33,0,0,1,59.45,1884.65,0,1.8015151515151515,57.11060606060607,57.11060606060607
8417-GSODA,28,1,1,1,92.2,2568.15,0,3.292857142857143,91.71964285714286,91.71964285714286
5171-EPLKN,27,1,2,0,19.85,470.0,0,0.7351851851851853,17.40740740740741,17.40740740740741
4452-QIIEB,7,1,0,2,43.9,278.4,0,6.271428571428571,39.771428571428565,39.771428571428565
5998-VVEJY,26,1,0,3,80.5,2088.8,1,3.0961538461538463,80.33846153846154,80.33846153846154
1624-NALOJ,5,1,0,3,89.8,502.6,1,17.96,100.52000000000001,100.52000000000001
6741-EGCBI,30,1,0,0,90.5,2595.85,0,3.0166666666666666,86.52833333333334,86.52833333333334
7820-ZYGNY,63,1,1,0,90.45,5825.5,0,1.4357142857142857,92.46825396825396,92.46825396825396
4317-VTEOA,1,1,0,3,50.75,50.75,1,50.75,50.75,50.75
9677-AVKED,53,1,1,3,84.6,4449.75,0,1.5962264150943395,83.95754716981132,83.95754716981132
1670-SVOWZ,14,1,0,0,89.65,1208.35,1,6.403571428571429,86.31071428571428,86.31071428571428
2227-JRSJX,21,1,0,1,99.15,1956.4,0,4.7214285714285715,93.16190476190476,93.16190476190476
9847-HNVGP,17,1,1,2,19.95,310.6,0,1.173529411764706,18.27058823529412,18.27058823529412
6696-YDAYZ,16,1,2,2,20.5,290.55,0,1.28125,18.159375,18.159375
8980-WQFWL,35,1,0,3,62.1,2096.1,0,1.7742857142857142,59.888571428571424,59.888571428571424
1730-ZMAME,32,1,0,3,79.5,2665.0,0,2.484375,83.28125,83.28125
6506-EYCNH,28,1,0,1,19.55,543.8,0,0.6982142857142858,19.42142857142857,19.42142857142857
4634-JLRJT,1,1,0,2,20.35,20.35,0,20.35,20.35,20.35
9501-UKKNL,59,0,0,3,51.7,3005.8,0,0.876271186440678,50.94576271186441,50.94576271186441
2560-QTSBS,72,1,1,1,23.3,1623.15,0,0.3236111111111111,22.543750000000003,22.543750000000003
7541-YLXCL,36,1,1,2,65.4,2498.4,1,1.8166666666666669,69.4,69.4
4795-WRNVT,40,1,0,2,65.1,2586.0,0,1.6275,64.65,64.65
6080-TCMYC,40,1,0,3,81.2,3292.3,0,2.0300000000000002,82.3075,82.3075
0260-ZDLGK,9,1,0,2,72.9,651.4,1,8.100000000000001,72.37777777777778,72.37777777777778
7860-UXCRM,63,1,2,0,74.5,4674.55,0,1.1825396825396826,74.19920634920635,74.19920634920635
6357-JJPQT,3,1,0,3,80.5,232.35,0,26.833333333333332,77.45,77.45
2292-XQWSV,40,0,1,2,60.3,2448.5,0,1.5074999999999998,61.2125,61.2125
9552-TGUZV,8,1,0,2,75.0,658.1,0,9.375,82.2625,82.2625
5913-INRQV,34,1,1,2,90.15,3128.8,0,2.6514705882352945,92.02352941176471,92.02352941176471
8722-NGNBH,5,0,0,2,40.0,223.45,1,8.0,44.69,44.69
6210-KBBPI,9,1,0,0,99.45,919.4,1,11.05,102.15555555555555,102.15555555555555
9643-YBLUR,9,1,0,0,69.05,653.95,0,7.672222222222222,72.66111111111111,72.66111111111111
8734-FNWVH,31,1,0,1,59.7,1825.5,0,1.9258064516129034,58.88709677419355,58.88709677419355
9447-YPTBX,50,1,1,1,19.85,943.1,0,0.397,18.862000000000002,18.862000000000002
0133-BMFZO,2,1,0,3,86.25,181.65,1,43.125,90.825,90.825
6128-CZOMY,1,1,0,3,45.65,45.65,1,45.65,45.65,45.65
9540-JYROE,8,1,0,2,70.1,551.35,1,8.7625,68.91875,68.91875
9026-LHEVG,9,0,0,3,40.75,359.4,0,4.527777777777778,39.93333333333333,39.93333333333333
2260-USTRB,2,1,0,1,70.2,115.95,1,35.1,57.975,57.975
3656-TKRVZ,3,1,0,3,55.35,165.2,1,18.45,55.06666666666666,55.06666666666666
7011-CVEUC,25,1,0,0,95.7,2338.35,0,3.8280000000000003,93.53399999999999,93.53399999999999
6185-TASNN,1,1,0,3,46.3,46.3,0,46.3,46.3,46.3
7925-PNRGI,45,1,0,2,81.3,3541.1,0,1.8066666666666666,78.69111111111111,78.69111111111111
8623-TMRBY,51,1,0,3,84.2,4146.05,1,1.6509803921568629,81.29509803921569,81.29509803921569
1552-CZCLL,55,1,0,0,20.0,1087.25,0,0.36363636363636365,19.76818181818182,19.76818181818182
3038-PQIUY,38,1,0,1,66.15,2522.4,0,1.7407894736842107,66.37894736842105,66.37894736842105
1501-SGHBW,2,1,0,2,45.85,81.0,1,22.925,40.5,40.5
9313-CDOGY,38,1,0,3,19.6,717.3,0,0.5157894736842106,18.876315789473683,18.876315789473683
8148-BPLZQ,34,1,0,3,49.8,1734.2,0,1.464705882352941,51.00588235294118,51.00588235294118
2623-DRYAM,70,1,1,3,101.75,7069.3,0,1.4535714285714285,100.99000000000001,100.99000000000001
9987-LUTYD,13,1,1,2,55.15,742.9,0,4.242307692307692,57.146153846153844,57.146153846153844
3208-YPIOE,39,1,0,3,75.25,3017.65,1,1.9294871794871795,77.37564102564103,77.37564102564103
4488-KQFDT,61,1,1,3,103.95,6423.0,0,1.7040983606557378,105.29508196721312,105.29508196721312
2612-RANWT,12,1,0,1,100.15,1164.3,1,8.345833333333333,97.02499999999999,97.02499999999999
5693-PIPCS,41,1,2,0,99.65,4220.35,0,2.430487804878049,102.93536585365854,102.93536585365854
0491-KAPQG,21,1,0,3,73.7,1558.7,0,3.5095238095238095,74.22380952380952,74.22380952380952
1925-LFCZZ,55,0,1,1,50.05,2743.45,0,0.9099999999999999,49.880909090909086,49.880909090909086
8039-EQPIM,69,0,2,1,60.25,4055.5,0,0.8731884057971014,58.77536231884058,58.77536231884058
6900-PXRMS,26,1,0,3,105.75,2710.25,1,4.0673076923076925,104.24038461538461,104.24038461538461
8707-RMEZH,69,1,1,0,87.3,6055.55,0,1.2652173913043478,87.76159420289855,87.76159420289855
3346-BRMIS,18,0,0,3,48.35,810.7,1,2.6861111111111113,45.03888888888889,45.03888888888889
3209-ZPKFI,47,1,0,3,54.25,2538.2,0,1.1542553191489362,54.00425531914893,54.00425531914893
6479-VDGRK,72,1,2,1,85.3,6129.2,0,1.1847222222222222,85.12777777777778,85.12777777777778
9373-WSLOY,33,0,0,3,50.0,1750.85,0,1.5151515151515151,53.056060606060605,53.056060606060605
2933-FILNV,2,0,0,2,24.4,36.55,1,12.2,18.275,18.275
3569-JFODW,72,1,2,0,90.95,6652.45,0,1.2631944444444445,92.39513888888888,92.39513888888888
9819-FBNSV,37,1,0,1,72.25,2575.45,0,1.9527027027027026,69.60675675675675,69.60675675675675
9544-PYPSJ,62,1,0,0,96.1,6019.35,0,1.5499999999999998,97.08629032258065,97.08629032258065
1591-XWLGB,71,1,2,0,19.85,1379.6,0,0.2795774647887324,19.430985915492958,19.430985915492958
0396-UKGAI,23,1,0,1,55.3,1284.2,0,2.404347826086956,55.834782608695654,55.834782608695654
3243-ZHOHY,16,1,1,2,20.1,296.15,0,1.25625,18.509375,18.509375
5186-EJEGL,9,1,0,2,69.5,653.25,0,7.722222222222222,72.58333333333333,72.58333333333333
7527-QNRUS,17,1,2,2,25.15,412.6,0,1.4794117647058822,24.27058823529412,24.27058823529412
9986-BONCE,4,1,0,1,20.95,85.5,1,5.2375,21.375,21.375
2722-JMONI,1,1,0,3,49.55,49.55,1,49.55,49.55,49.55
2203-GHNWN,24,1,0,2,79.65,1928.7,0,3.31875,80.3625,80.3625
3878-AVSOQ,1,1,0,3,71.25,71.25,0,71.25,71.25,71.25
3258-SYSWS,72,1,2,1,113.8,7845.8,0,1.5805555555555555,108.96944444444445,108.96944444444445
5296-PSYVW,72,1,2,3,24.55,1750.7,0,0.34097222222222223,24.31527777777778,24.31527777777778
6319-QSUSR,11,1,0,0,19.7,216.2,0,1.7909090909090908,19.654545454545453,19.654545454545453
4083-EUGRJ,9,1,0,2,20.25,178.5,1,2.25,19.833333333333332,19.833333333333332
7579-OOPEC,2,1,0,0,50.15,115.1,1,25.075,57.55,57.55
0512-FLFDW,60,1,1,0,100.5,6029.0,0,1.675,100.48333333333333,100.48333333333333
1771-OADNZ,29,1,0,3,95.9,2745.2,1,3.306896551724138,94.66206896551724,94.66206896551724
0487-CRLZF,49,1,2,1,74.45,3721.9,0,1.519387755102041,75.95714285714286,75.95714285714286
2107-FBPTK,30,1,0,3,104.1,3121.1,0,3.4699999999999998,104.03666666666666,104.03666666666666
9451-WLYRI,53,1,1,0,19.05,990.45,0,0.359433962264151,18.687735849056605,18.687735849056605
8219-VYBVI,39,1,2,2,25.0,1004.35,0,0.6410256410256411,25.752564102564104,25.752564102564104
1991-VOPLL,9,1,0,2,19.05,157.65,0,2.1166666666666667,17.516666666666666,17.516666666666666
9738-QLWTP,39,1,1,3,81.9,3219.75,0,2.1,82.5576923076923,82.5576923076923
1016-DJTSV,8,1,0,3,69.7,572.85,0,8.7125,71.60625,71.60625
9419-IPPBE,51,1,1,3,90.15,4554.85,0,1.7676470588235296,89.31078431372549,89.31078431372549
0174-QRVVY,71,1,2,0,25.35,1847.55,0,0.3570422535211268,26.021830985915493,26.021830985915493
5699-BNCAS,71,1,2,2,24.65,1766.75,0,0.3471830985915493,24.883802816901408,24.883802816901408
2900-PHPLN,70,1,2,0,19.55,1462.05,0,0.2792857142857143,20.88642857142857,20.88642857142857
0612-RTZZA,1,0,0,3,25.25,25.25,1,25.25,25.25,25.25
8106-GWQOK,38,0,2,1,60.0,2193.2,0,1.5789473684210527,57.715789473684204,57.715789473684204
8751-EDEKA,28,1,0,0,89.9,2433.5,0,3.210714285714286,86.91071428571429,86.91071428571429
6878-GGDWG,32,1,0,1,19.4,641.15,0,0.60625,20.0359375,20.0359375
4039-PIMHX,49,1,2,2,49.8,2398.4,0,1.0163265306122449,48.946938775510205,48.946938775510205
8450-LUGUK,37,1,2,1,24.1,861.85,0,0.6513513513513514,23.293243243243243,23.293243243243243
3604-WLABM,10,1,0,3,54.25,583.0,0,5.425,58.3,58.3
0795-GMVQO,67,1,1,0,109.9,7332.4,0,1.6402985074626866,109.43880597014925,109.43880597014925
2259-OUUSZ,7,0,1,0,35.5,249.55,0,5.071428571428571,35.65,35.65
1142-IHLOO,51,1,1,0,87.55,4475.9,0,1.7166666666666666,87.7627450980392,87.7627450980392
6410-LEFEN,9,1,0,3,45.15,416.45,1,5.016666666666667,46.27222222222222,46.27222222222222
4633-MKHYU,9,1,0,2,88.4,788.6,0,9.822222222222223,87.62222222222222,87.62222222222222
6257-RJOHI,4,1,0,2,50.8,202.3,0,12.7,50.575,50.575
1545-JFUML,71,1,2,3,99.0,6994.6,0,1.3943661971830985,98.51549295774649,98.51549295774649
3194-ORPIK,50,1,0,1,84.4,4116.15,1,1.6880000000000002,82.323,82.323
7826-VVKWT,24,1,2,3,96.55,2263.45,0,4.022916666666666,94.31041666666665,94.31041666666665
1353-GHZOS,22,1,1,1,59.75,1374.35,0,2.715909090909091,62.470454545454544,62.470454545454544
2587-EKXTS,44,1,0,3,111.5,4915.15,0,2.534090909090909,111.70795454545454,111.70795454545454
5442-BXVND,33,1,0,1,24.25,838.5,0,0.7348484848484849,25.40909090909091,25.40909090909091
8816-VXNZD,1,1,0,3,75.1,75.1,1,75.1,75.1,75.1
9378-FXTIZ,54,1,1,0,70.15,3715.65,1,1.2990740740740743,68.80833333333334,68.80833333333334
1723-HKXJQ,42,1,0,3,101.75,4273.45,1,2.4226190476190474,101.74880952380951,101.74880952380951
7825-GKXMW,1,1,0,3,45.8,45.8,1,45.8,45.8,45.8
9753-OYLBX,1,1,0,2,20.5,20.5,0,20.5,20.5,20.5
2364-UFROM,30,1,1,3,70.4,2044.75,0,2.3466666666666667,68.15833333333333,68.15833333333333
6656-JWRQX,1,0,0,2,30.55,30.55,0,30.55,30.55,30.55
6473-ULUHT,16,1,0,3,84.9,1398.25,0,5.30625,87.390625,87.390625
1240-KNSEZ,1,1,0,2,20.1,20.1,1,20.1,20.1,20.1
0836-SEYLU,9,0,0,2,40.65,328.95,1,4.516666666666667,36.55,36.55
4433-JCGCG,46,1,0,3,101.0,4680.05,1,2.1956521739130435,101.74021739130436,101.74021739130436
3716-BDVDB,1,1,0,3,69.1,69.1,1,69.1,69.1,69.1
7688-AWMDX,71,1,2,1,54.5,3778.2,0,0.7676056338028169,53.21408450704225,53.21408450704225
2842-BCQGE,43,1,0,0,75.35,3161.4,0,1.7523255813953487,73.52093023255814,73.52093023255814
7244-QWYHG,50,0,1,1,44.45,2188.45,0,0.889,43.769,43.769
5899-MQZZL,13,1,0,2,75.0,999.45,1,5.769230769230769,76.88076923076923,76.88076923076923
6849-OYAMU,19,1,1,1,100.0,1888.65,1,5.2631578947368425,99.40263157894738,99.40263157894738
5312-UXESG,41,1,0,1,98.05,3990.6,0,2.3914634146341465,97.33170731707317,97.33170731707317
9488-HGMJH,1,1,0,3,71.15,71.15,1,71.15,71.15,71.15
6038-GCYEC,24,0,0,0,54.15,1240.25,1,2.25625,51.677083333333336,51.677083333333336
2150-WLKUW,40,1,1,1,63.9,2635.0,0,1.5975,65.875,65.875
7159-FVYPK,3,1,0,1,69.15,235.0,0,23.05,78.33333333333333,78.33333333333333
7032-LMBHI,37,1,1,1,64.65,2347.85,0,1.7472972972972975,63.4554054054054,63.4554054054054
1150-WFARN,67,1,2,0,108.75,7156.2,1,1.623134328358209,106.80895522388059,106.80895522388059
6088-BXMRG,32,1,0,3,98.85,3089.6,0,3.0890625,96.55,96.55
3144-AUDBS,6,1,0,3,49.15,270.8,1,8.191666666666666,45.13333333333333,45.13333333333333
4821-SJHJV,32,1,0,3,89.6,2901.8,0,2.8,90.68125,90.68125
7346-MEDWM,59,1,0,3,83.25,4949.1,0,1.4110169491525424,83.88305084745764,83.88305084745764
1137-DGOWI,30,1,1,1,70.25,2198.9,0,2.341666666666667,73.29666666666667,73.29666666666667
5616-PRTNT,20,1,0,3,19.4,374.5,1,0.97,18.725,18.725
3812-LRZIR,27,1,2,3,24.5,761.95,0,0.9074074074074074,28.22037037037037,28.22037037037037
4818-QIUFN,20,1,0,3,79.15,1520.9,1,3.9575000000000005,76.045,76.045
9483-GCPWE,9,1,1,2,20.1,190.25,0,2.2333333333333334,21.13888888888889,21.13888888888889
4227-OJHAL,68,1,1,0,73.0,5163.0,0,1.0735294117647058,75.92647058823529,75.92647058823529
9220-CXRSC,69,1,2,0,61.4,4059.85,0,0.889855072463768,58.83840579710145,58.83840579710145
4993-JCRGJ,26,1,0,2,84.3,2281.6,0,3.2423076923076923,87.75384615384615,87.75384615384615
9537-JALFH,69,1,2,1,19.9,1356.7,0,0.28840579710144926,19.66231884057971,19.66231884057971
6698-OXETB,11,1,2,2,20.4,231.45,0,1.8545454545454545,21.04090909090909,21.04090909090909
2103-ZRXFN,1,1,0,2,50.75,50.75,0,50.75,50.75,50.75
3724-BSCVH,10,1,1,2,20.45,242.4,0,2.045,24.240000000000002,24.240000000000002
4877-TSOFF,55,1,1,1,75.75,4264.25,0,1.3772727272727272,77.53181818181818,77.53181818181818
9209-NWPGU,44,1,1,3,65.4,2774.55,0,1.4863636363636366,63.05795454545455,63.05795454545455
6961-VCPMC,46,1,0,3,80.4,3605.2,1,1.7478260869565219,78.37391304347825,78.37391304347825
7306-YDSOI,69,1,2,1,59.75,4069.9,0,0.8659420289855072,58.984057971014494,58.984057971014494
5288-AHOUP,11,1,0,3,78.5,874.2,0,7.136363636363637,79.47272727272728,79.47272727272728
6688-UZPWD,11,1,0,3,102.0,1145.35,1,9.272727272727273,104.12272727272726,104.12272727272726
0655-YDGFJ,29,1,0,1,48.95,1323.7,0,1.6879310344827587,45.6448275862069,45.6448275862069
8468-EHYJA,57,1,0,3,99.65,5497.05,0,1.7482456140350877,96.43947368421053,96.43947368421053
6823-SIDFQ,28,1,1,0,18.25,534.7,0,0.6517857142857143,19.09642857142857,19.09642857142857
1097-FSPVW,42,1,0,0,54.55,2455.05,0,1.2988095238095236,58.453571428571436,58.453571428571436
2839-RFSQE,2,1,0,2,20.65,38.7,1,10.325,19.35,19.35
8328-SKJNO,23,0,1,1,40.65,947.4,0,1.767391304347826,41.19130434782608,41.19130434782608
7010-ZMVBF,18,1,0,2,20.45,357.0,0,1.136111111111111,19.833333333333332,19.833333333333332
5201-CBWYG,62,1,1,1,24.8,1476.25,0,0.4,23.81048387096774,23.81048387096774
0968-GSIKN,1,1,0,2,70.8,70.8,1,70.8,70.8,70.8
1965-DDBWU,16,1,0,0,89.05,1448.6,1,5.565625,90.5375,90.5375
9057-SIHCH,3,1,0,3,96.6,291.9,1,32.199999999999996,97.3,97.3
6352-GIGGQ,67,1,1,1,88.8,5903.15,0,1.3253731343283581,88.10671641791045,88.10671641791045
3635-QQRQD,62,1,2,0,20.05,1201.65,0,0.3233870967741936,19.381451612903227,19.381451612903227
6771-XWBDM,57,1,0,0,104.5,5921.35,1,1.8333333333333333,103.88333333333334,103.88333333333334
2897-DOVND,2,1,0,3,69.8,146.65,0,34.9,73.325,73.325
3082-YVEKW,23,1,2,1,77.15,1759.4,0,3.354347826086957,76.49565217391304,76.49565217391304
0191-EQUUH,25,0,2,1,35.05,844.45,0,1.402,33.778,33.778
7134-HBPBS,72,1,2,1,108.1,7774.05,0,1.5013888888888889,107.97291666666666,107.97291666666666
3489-HHPFY,2,1,0,3,84.05,134.05,0,42.025,67.025,67.025
2926-JEJJC,8,1,1,1,20.2,140.95,0,2.525,17.61875,17.61875
8601-QACRS,5,1,0,2,50.6,249.95,1,10.120000000000001,49.989999999999995,49.989999999999995
4950-BDEUX,35,0,0,3,49.2,1701.65,0,1.4057142857142857,48.61857142857143,48.61857142857143
5789-LDFXO,24,1,1,3,24.6,592.65,0,1.0250000000000001,24.693749999999998,24.693749999999998
0508-OOLTO,2,1,0,3,71.65,135.75,0,35.825,67.875,67.875
2984-TBYKU,72,1,2,0,104.9,7732.65,0,1.4569444444444446,107.39791666666666,107.39791666666666
9822-WMWVG,41,1,0,3,106.5,4282.4,0,2.597560975609756,104.44878048780487,104.44878048780487
2391-SOORI,4,1,0,3,49.35,219.65,1,12.3375,54.9125,54.9125
9040-KZVWO,26,1,1,1,75.5,2018.1,0,2.9038461538461537,77.61923076923077,77.61923076923077
2645-QTLMB,7,1,0,3,94.25,669.0,1,13.464285714285714,95.57142857142857,95.57142857142857
4806-HIPDW,1,1,0,3,68.95,68.95,1,68.95,68.95,68.95
1548-ARAGG,4,1,0,2,58.5,224.85,0,14.625,56.2125,56.2125
6339-RZCBJ,48,1,2,0,78.9,3771.5,0,1.64375,78.57291666666667,78.57291666666667
4424-TKOPW,2,1,0,3,93.85,196.75,1,46.925,98.375,98.375
4415-WNGVR,12,1,1,3,79.2,943.85,0,6.6000000000000005,78.65416666666667,78.65416666666667
2522-AHJXR,60,1,0,1,109.45,6572.85,0,1.8241666666666667,109.5475,109.5475
0412-UCCNP,55,1,2,3,59.2,3175.85,0,1.0763636363636364,57.74272727272727,57.74272727272727
1816-FLZDK,1,0,0,2,29.15,29.15,0,29.15,29.15,29.15
7096-UCLNH,1,1,0,2,20.05,20.05,0,20.05,20.05,20.05
8443-ZRDBZ,4,1,0,3,76.05,318.9,1,19.0125,79.725,79.725
9136-ALYBR,1,0,0,2,24.45,24.45,1,24.45,24.45,24.45
4615-PIVVU,42,1,2,0,66.5,2762.75,0,1.5833333333333333,65.7797619047619,65.7797619047619
8885-QSQBX,1,1,0,1,49.55,49.55,0,49.55,49.55,49.55
7479-NITWS,7,1,0,0,89.35,631.85,1,12.764285714285714,90.26428571428572,90.26428571428572
8617-ENBDS,3,1,0,0,73.6,232.5,0,24.53333333333333,77.5,77.5
9385-NXKDA,72,1,2,0,82.65,5919.35,0,1.1479166666666667,82.21319444444445,82.21319444444445
0430-IHCDJ,15,1,0,3,49.0,749.25,0,3.2666666666666666,49.95,49.95
2959-MJHIC,4,1,0,3,80.35,307.4,1,20.0875,76.85,76.85
6674-KVJHG,11,1,1,3,25.2,245.15,0,2.290909090909091,22.286363636363635,22.286363636363635
1814-DKOLC,5,1,0,2,25.45,134.75,0,5.09,26.95,26.95
4201-JMNGR,1,1,0,3,55.8,55.8,1,55.8,55.8,55.8
9351-HXDMR,72,1,2,0,110.9,8240.85,0,1.5402777777777779,114.45625000000001,114.45625000000001
3537-HPKQT,55,1,0,0,77.75,4266.4,0,1.4136363636363636,77.57090909090908,77.57090909090908
2129-ALKBS,40,1,0,3,26.2,1077.5,0,0.655,26.9375,26.9375
5821-MMEIL,57,1,2,1,19.9,1115.6,0,0.34912280701754383,19.5719298245614,19.5719298245614
5960-WPXQM,1,1,0,3,79.05,79.05,1,79.05,79.05,79.05
0684-AOSIH,1,1,0,3,95.0,95.0,1,95.0,95.0,95.0
8260-NGFNY,1,0,0,2,25.2,25.2,1,25.2,25.2,25.2
1309-XGFSN,52,1,1,3,80.85,4079.55,0,1.5548076923076921,78.45288461538462,78.45288461538462
1866-RZZQS,41,1,0,3,98.4,4187.75,1,2.4000000000000004,102.14024390243902,102.14024390243902
6968-URWQU,43,1,1,2,56.35,2391.15,0,1.3104651162790697,55.608139534883726,55.608139534883726
4742-TXUEX,47,1,2,1,19.3,890.5,0,0.41063829787234046,18.9468085106383,18.9468085106383
9631-XEYKE,3,1,0,1,50.4,137.25,0,16.8,45.75,45.75
8631-NBHFZ,66,1,2,0,79.4,5154.6,1,1.2030303030303031,78.10000000000001,78.10000000000001
1335-MXCSE,55,1,2,0,55.25,3119.9,0,1.0045454545454546,56.72545454545455,56.72545454545455
8873-TMKGR,29,1,1,2,19.1,529.5,0,0.6586206896551725,18.25862068965517,18.25862068965517
8800-JOOCF,12,1,0,3,84.05,966.55,0,7.004166666666666,80.54583333333333,80.54583333333333
1469-LBJQJ,66,1,0,3,105.2,6936.85,0,1.593939393939394,105.10378787878788,105.10378787878788
4958-XCBDQ,35,1,0,3,101.4,3496.3,1,2.8971428571428572,99.89428571428572,99.89428571428572
8337-UPOAQ,10,1,0,3,89.8,914.3,1,8.98,91.42999999999999,91.42999999999999
0064-YIJGF,27,1,0,1,75.75,1929.0,0,2.8055555555555554,71.44444444444444,71.44444444444444
2386-OWURY,58,1,0,3,95.3,5817.7,0,1.643103448275862,100.3051724137931,100.3051724137931
1725-IQNIY,54,1,2,1,109.75,6110.2,1,2.0324074074074074,113.15185185185184,113.15185185185184
0310-VQXAM,9,1,0,2,19.85,178.8,0,2.2055555555555557,19.866666666666667,19.866666666666667
6598-RFFVI,2,1,1,0,19.3,28.3,1,9.65,14.15,14.15
3453-RTHJQ,6,1,0,3,69.1,435.0,0,11.516666666666666,72.5,72.5
6712-OAWRH,26,1,0,3,91.25,2351.8,1,3.5096153846153846,90.45384615384616,90.45384615384616
6278-FEPBZ,9,1,0,2,20.25,186.15,0,2.25,20.683333333333334,20.683333333333334
4280-DLSHD,8,1,0,2,54.75,445.85,0,6.84375,55.73125,55.73125
1508-DFXCU,12,1,0,3,81.45,912.0,0,6.7875000000000005,76.0,76.0
8614-VGMMV,15,1,0,3,49.1,679.55,1,3.2733333333333334,45.30333333333333,45.30333333333333
7868-BGSZA,43,1,1,3,80.2,3581.6,0,1.8651162790697675,83.29302325581395,83.29302325581395
2800-QQUSO,42,1,0,3,100.3,4222.95,0,2.388095238095238,100.54642857142856,100.54642857142856
2930-UOTMB,31,1,0,0,65.25,1994.3,1,2.1048387096774195,64.33225806451613,64.33225806451613
7973-DZRKH,66,1,2,0,90.95,5930.05,0,1.3780303030303032,89.84924242424243,89.84924242424243
5914-DVBWJ,18,1,0,3,85.45,1505.85,1,4.747222222222223,83.65833333333333,83.65833333333333
7698-YFGEZ,1,1,0,2,20.0,20.0,0,20.0,20.0,20.0
2533-QVMSK,61,1,2,3,94.1,5638.3,1,1.542622950819672,92.43114754098362,92.43114754098362
9773-PEQBZ,10,1,0,3,79.85,797.25,0,7.984999999999999,79.725,79.725
8644-XLFBW,1,1,0,3,71.65,71.65,1,71.65,71.65,71.65
0650-BWOZN,18,1,0,3,73.55,1359.45,0,4.086111111111111,75.525,75.525
8625-AZYZY,24,1,0,3,104.65,2542.45,1,4.360416666666667,105.93541666666665,105.93541666666665
7785-RDVIG,3,1,0,2,19.3,54.7,0,6.433333333333334,18.233333333333334,18.233333333333334
9602-WCXPI,50,1,1,0,20.15,989.05,0,0.40299999999999997,19.781,19.781
2903-YYTBW,1,1,0,3,44.55,44.55,0,44.55,44.55,44.55
3620-MWJNE,2,1,0,2,54.45,87.3,0,27.225,43.65,43.65
8573-JGCZW,17,1,1,1,19.65,351.55,0,1.1558823529411764,20.679411764705883,20.679411764705883
6837-HAEVO,69,1,2,3,105.0,7297.75,0,1.5217391304347827,105.76449275362319,105.76449275362319
6701-YVNQG,72,1,2,0,88.7,6301.7,0,1.2319444444444445,87.52361111111111,87.52361111111111
9306-CPCBC,3,1,0,3,74.25,210.3,1,24.75,70.10000000000001,70.10000000000001
4304-XUMGI,50,1,2,1,75.15,3822.45,0,1.5030000000000001,76.449,76.449
9504-YAZWB,53,1,2,2,20.25,1048.45,0,0.38207547169811323,19.782075471698114,19.782075471698114
8819-ZBYNA,58,1,2,0,109.1,6393.65,0,1.8810344827586205,110.2353448275862,110.2353448275862
6174-NRBTZ,46,0,1,1,30.75,1489.3,0,0.6684782608695652,32.37608695652174,32.37608695652174
9481-IEBZY,72,1,0,0,112.9,8061.5,0,1.5680555555555555,111.96527777777777,111.96527777777777
1833-VGRUM,1,1,0,3,74.2,74.2,1,74.2,74.2,74.2
6137-NICCO,6,1,0,2,94.05,518.75,0,15.674999999999999,86.45833333333333,86.45833333333333
9065-ZCPQX,72,1,2,1,78.85,5763.15,0,1.0951388888888889,80.04374999999999,80.04374999999999
6402-EJMWF,4,1,0,2,55.3,238.5,0,13.825,59.625,59.625
3620-EHIMZ,52,1,2,2,19.35,1031.7,0,0.3721153846153846,19.840384615384615,19.840384615384615
3213-VVOLG,0,1,2,2,25.35,2283.3004408418656,0,inf,inf,inf
6870-ECSHE,2,1,1,2,20.45,34.8,0,10.225,17.4,17.4
8747-UDCOI,65,1,2,1,19.35,1319.95,0,0.2976923076923077,20.306923076923077,20.306923076923077
8374-XGEJJ,43,1,0,3,101.0,4388.4,1,2.3488372093023258,102.05581395348837,102.05581395348837
2656-TABEH,4,1,0,3,100.2,420.2,1,25.05,105.05,105.05
6946-LMSQS,25,1,1,3,89.05,2177.45,1,3.562,87.098,87.098
4626-OZDTJ,51,1,1,0,78.65,3950.85,0,1.5421568627450981,77.46764705882353,77.46764705882353
9169-BSVIN,12,1,0,1,74.75,827.05,0,6.229166666666667,68.92083333333333,68.92083333333333
2325-ZUSFD,57,1,1,1,70.1,3913.3,1,1.2298245614035086,68.65438596491228,68.65438596491228
8194-PEEBY,24,1,1,2,19.9,533.5,0,0.8291666666666666,22.229166666666668,22.229166666666668
6872-HXFNF,64,1,1,1,58.35,3756.45,0,0.91171875,58.69453125,58.69453125
3932-CMDTD,4,1,1,3,105.65,443.9,1,26.4125,110.975,110.975
7714-YXSMB,26,1,0,1,100.5,2599.95,0,3.8653846153846154,99.99807692307692,99.99807692307692
8387-UGUSU,15,1,0,2,20.05,284.3,0,1.3366666666666667,18.953333333333333,18.953333333333333
1080-BWSYE,64,1,2,0,25.65,1740.8,0,0.40078125,27.2,27.2
4039-HEUNW,36,1,0,3,96.5,3436.1,1,2.6805555555555554,95.44722222222222,95.44722222222222
1194-HVAIF,27,1,0,0,95.0,2462.55,0,3.5185185185185186,91.20555555555556,91.20555555555556
