customerID,tenure,PhoneService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Contract_Month-to-month,Contract_One year,Contract_Two year,TotalCharges_Tenure_Ratio,MonthlyCharges_Tenure_Ratio
7923-IYJWY,67.0,1,0,116.1,7839.85,0,1,0,1,117.01268656716418,1.7328358208955223
3170-GWYKC,60.0,1,1,104.95,6236.75,0,0,0,0,103.94583333333334,1.7491666666666668
5696-QURRL,1.0,1,2,45.05,45.05,1,0,0,0,45.05,45.05
7409-KIUTL,1.0,1,3,71.0,71.0,1,0,0,0,71.0,71.0
9830-ECLEN,58.0,0,2,50.0,2919.85,0,1,1,0,50.342241379310344,0.8620689655172413
1732-VHUBQ,47.0,1,1,70.55,3309.25,1,0,0,0,70.40957446808511,1.501063829787234
0495-RVCBF,1.0,1,3,79.7,79.7,1,0,0,0,79.7,79.7
2668-TZSPS,1.0,1,2,20.45,20.45,0,0,0,0,20.45,20.45
7854-EDSSA,22.0,1,3,59.0,1254.7,1,0,0,0,57.03181818181818,2.6818181818181817
8869-TORSS,48.0,1,0,60.35,2896.4,1,1,1,0,60.34166666666667,1.2572916666666667
7446-SFAOA,37.0,1,1,19.85,717.5,0,1,1,0,19.39189189189189,0.5364864864864866
9522-ZSINC,13.0,1,3,19.95,253.8,0,1,1,0,19.523076923076925,1.5346153846153845
8234-GSZYK,43.0,1,1,26.45,1110.05,0,1,0,1,25.815116279069766,0.6151162790697674
6505-OZNPG,6.0,0,2,63.4,348.8,0,1,0,1,58.13333333333333,10.566666666666666
6164-HAQTX,71.0,0,1,53.95,3888.65,0,1,0,1,54.76971830985916,0.7598591549295775
0679-IDSTG,1.0,1,3,69.25,69.25,1,0,0,0,69.25,69.25
7765-LWVVH,72.0,1,3,95.1,6843.15,0,1,0,1,95.04374999999999,1.3208333333333333
1658-TJVOA,6.0,1,3,74.1,450.9,0,0,0,0,75.14999999999999,12.35
0953-LGOVU,12.0,0,2,35.5,432.25,0,0,0,0,36.020833333333336,2.9583333333333335
2115-BFTIW,25.0,1,2,70.95,1767.35,1,0,0,0,70.694,2.838
4692-NNQRU,21.0,1,3,79.2,1742.45,0,1,1,0,82.97380952380952,3.7714285714285714
7742-MYPGI,6.0,1,2,48.8,297.35,0,0,0,0,49.55833333333334,8.133333333333333
0611-DFXKO,20.0,1,2,89.0,1820.45,1,0,0,0,91.02250000000001,4.45
7780-OTDSO,18.0,1,3,99.4,1742.95,1,0,0,0,96.83055555555556,5.522222222222222
9619-GSATL,43.0,1,3,55.45,2444.25,0,1,1,0,56.843023255813954,1.2895348837209304
5622-UEJFI,35.0,1,0,25.4,949.8,0,1,0,1,27.137142857142855,0.7257142857142856
9747-DDZOS,1.0,1,1,73.5,73.5,1,0,0,0,73.5,73.5
0674-DGMAQ,32.0,1,3,93.5,2970.8,0,0,0,0,92.8375,2.921875
6203-HBZPA,52.0,0,0,63.9,3334.95,0,1,0,1,64.13365384615385,1.228846153846154
0484-FFVBJ,32.0,1,1,64.85,2010.95,0,1,1,0,62.8421875,2.0265625
0301-FIDRB,72.0,0,1,63.8,4684.3,0,1,0,1,65.05972222222222,0.8861111111111111
4139-JPIAM,51.0,0,0,44.45,2181.55,0,0,0,0,42.77549019607844,0.8715686274509804
2181-TIDSV,68.0,1,1,19.95,1303.25,0,1,0,1,19.165441176470587,0.2933823529411765
2761-XECQW,8.0,0,2,43.35,371.4,0,0,0,0,46.425,5.41875
1936-CZAKF,49.0,0,0,49.65,2409.9,0,1,0,1,49.18163265306123,1.013265306122449
9453-PATOS,72.0,1,2,85.1,6155.4,0,1,0,1,85.49166666666666,1.1819444444444445
0564-JJHGS,9.0,1,3,95.5,829.1,1,0,0,0,92.12222222222222,10.61111111111111
3348-CFRNX,28.0,1,2,92.35,2602.9,1,0,0,0,92.96071428571429,3.2982142857142853
4402-FTBXC,54.0,1,2,89.8,4667.0,0,0,0,0,86.42592592592592,1.662962962962963
1428-GTBJJ,11.0,1,3,74.55,824.75,1,0,0,0,74.97727272727273,6.777272727272727
2931-XIQBR,50.0,1,2,103.05,5153.5,0,1,1,0,103.07,2.061
0106-UGRDO,69.0,1,3,116.0,8182.85,0,1,0,1,118.59202898550726,1.681159420289855
5542-TBBWB,1.0,1,3,69.9,69.9,0,0,0,0,69.9,69.9
1930-QPBVZ,68.0,1,1,95.1,6683.4,0,1,0,1,98.28529411764706,1.3985294117647058
2606-PKWJB,40.0,0,2,40.25,1564.05,0,1,1,0,39.10125,1.00625
5322-ZSMZY,31.0,1,2,25.75,755.6,0,1,0,1,24.374193548387098,0.8306451612903226
8059-UDZFY,33.0,1,1,105.35,3465.05,0,0,0,0,105.00151515151515,3.1924242424242424
7740-BTPUX,55.0,1,3,113.6,6292.7,0,1,0,1,114.41272727272727,2.0654545454545454
5220-AGAAX,68.0,1,1,24.0,1664.3,0,1,0,1,24.474999999999998,0.35294117647058826
0208-BPQEJ,12.0,1,1,19.4,198.1,0,0,0,0,16.508333333333333,1.6166666666666665
9435-JMLSX,71.0,1,1,86.1,6045.9,0,1,0,1,85.15352112676055,1.212676056338028
3352-ALMCK,40.0,1,2,102.65,4108.15,0,0,0,0,102.70374999999999,2.56625
5312-IRCFR,64.0,1,3,92.85,5980.75,0,1,1,0,93.44921875,1.45078125
5294-IMHHT,53.0,1,1,97.75,5043.2,0,1,1,0,95.15471698113207,1.8443396226415094
8802-UNOJF,12.0,1,2,83.8,1029.75,1,0,0,0,85.8125,6.983333333333333
6313-GIDIT,53.0,0,3,54.45,2854.55,1,0,0,0,53.859433962264156,1.0273584905660378
6176-YJWAS,72.0,1,0,97.95,7114.25,0,1,0,1,98.80902777777777,1.3604166666666666
5310-NOOVA,46.0,1,3,19.95,907.05,0,1,0,1,19.718478260869563,0.43369565217391304
4526-EXKKN,40.0,1,2,24.6,973.95,0,1,0,1,24.348750000000003,0.615
5311-IHLEI,12.0,0,1,50.95,605.75,0,0,0,0,50.479166666666664,4.245833333333334
3987-KQDDU,9.0,1,3,75.6,661.55,0,0,0,0,73.50555555555555,8.399999999999999
3404-JNXAX,51.0,1,3,80.75,4116.9,0,0,0,0,80.7235294117647,1.5833333333333333
5131-PONJI,49.0,1,0,90.4,4494.65,0,0,0,0,91.72755102040816,1.8448979591836736
2845-AFFTX,41.0,1,3,99.8,4259.3,1,0,0,0,103.88536585365854,2.4341463414634146
3489-VSFRD,56.0,1,0,60.25,3282.75,0,1,1,0,58.620535714285715,1.0758928571428572
3345-JHUEO,4.0,1,3,20.2,55.7,0,0,0,0,13.925,5.05
5815-HGGHV,20.0,1,2,64.15,1274.45,0,1,1,0,63.722500000000004,3.2075000000000005
5260-UMPWX,26.0,1,0,20.25,493.95,0,0,0,0,18.998076923076923,0.7788461538461539
2249-YPRNG,20.0,1,1,105.85,2239.65,1,0,0,0,111.9825,5.2924999999999995
7410-YTJIK,7.0,1,2,75.45,480.75,1,0,0,0,68.67857142857143,10.778571428571428
4626-GYCZP,7.0,1,3,93.85,635.6,1,0,0,0,90.8,13.407142857142857
5649-RXQTV,51.0,1,3,99.0,5038.15,0,0,0,0,98.78725490196078,1.9411764705882353
2674-MIAHT,4.0,1,2,80.3,324.2,0,0,0,0,81.05,20.075
2576-HXMPA,1.0,1,0,19.55,19.55,0,0,0,0,19.55,19.55
7587-AOVVU,27.0,1,3,100.75,2793.55,0,0,0,0,103.46481481481482,3.7314814814814814
5590-BYNII,22.0,1,3,100.75,2095.0,1,0,0,0,95.22727272727273,4.579545454545454
6898-MDLZW,12.0,1,2,53.75,648.65,0,0,0,0,54.05416666666667,4.479166666666667
3237-AJGEH,3.0,0,2,31.0,95.05,1,0,0,0,31.683333333333334,10.333333333333334
4707-YNOQA,34.0,1,0,25.6,917.15,0,1,1,0,26.974999999999998,0.7529411764705882
9357-UJRUN,24.0,1,3,58.35,1346.9,0,1,1,0,56.12083333333334,2.43125
1591-NFNLQ,51.0,1,0,80.0,4242.35,1,0,0,0,83.18333333333334,1.5686274509803921
8648-PFRMP,14.0,0,3,46.35,672.7,0,0,0,0,48.050000000000004,3.310714285714286
7663-CUXZB,59.0,1,3,113.75,6561.25,0,1,0,1,111.20762711864407,1.9279661016949152
0258-NOKBL,3.0,1,3,90.4,268.45,0,0,0,0,89.48333333333333,30.133333333333336
1163-VIPRI,65.0,1,3,109.3,7337.55,0,1,0,1,112.88538461538462,1.6815384615384614
2815-CPTUL,5.0,1,2,70.25,331.9,1,0,0,0,66.38,14.05
9348-ROUAI,59.0,1,0,90.3,5194.05,0,1,0,1,88.03474576271186,1.5305084745762711
9443-JUBUO,72.0,0,0,65.25,4478.85,0,1,0,1,62.206250000000004,0.90625
0596-BQCEQ,62.0,1,3,100.15,6283.3,1,0,0,0,101.34354838709677,1.6153225806451614
1481-ZUWZA,28.0,1,0,94.5,2659.4,1,0,0,0,94.97857142857143,3.375
3043-TYBNO,3.0,1,2,60.65,196.9,0,0,0,0,65.63333333333334,20.216666666666665
4830-FAXFM,19.0,1,0,24.1,439.2,0,0,0,0,23.11578947368421,1.2684210526315791
5906-BFOZT,1.0,1,2,19.5,19.5,0,0,0,0,19.5,19.5
2960-NKRSO,24.0,1,3,85.95,2107.15,0,0,0,0,87.79791666666667,3.5812500000000003
8996-ZROXE,57.0,1,3,53.5,3035.8,0,1,1,0,53.25964912280702,0.9385964912280702
5598-IKHQQ,72.0,1,0,25.45,1866.45,0,1,0,1,25.922916666666666,0.3534722222222222
0397-ZXWQF,67.0,1,1,20.5,1430.95,0,1,0,1,21.357462686567164,0.30597014925373134
5266-PFRQK,52.0,1,0,20.85,1071.6,0,1,1,0,20.607692307692307,0.4009615384615385
4674-HGNUA,71.0,1,0,89.9,6457.15,0,1,0,1,90.94577464788732,1.2661971830985916
6765-MBQNU,26.0,1,2,26.0,684.05,0,1,1,0,26.309615384615384,1.0
9786-IJYDL,35.0,1,2,113.2,3914.05,0,1,0,1,111.83,3.2342857142857144
1303-SRDOK,55.0,1,0,69.05,3842.6,0,1,0,1,69.86545454545454,1.2554545454545454
3769-MHZNV,33.0,1,2,20.1,670.35,0,1,0,1,20.313636363636363,0.6090909090909091
6295-OSINB,72.0,1,3,109.65,7880.25,0,1,0,1,109.44791666666667,1.5229166666666667
3308-MHOOC,1.0,1,2,19.2,19.2,0,0,0,0,19.2,19.2
2309-OSFEU,10.0,0,2,33.9,298.45,1,0,0,0,29.845,3.3899999999999997
2207-QPJED,37.0,1,3,90.0,3371.75,0,0,0,0,91.12837837837837,2.4324324324324325
4177-JPDFU,12.0,0,2,34.0,442.45,0,0,0,0,36.87083333333333,2.8333333333333335
2239-CFOUJ,1.0,1,2,20.4,20.4,0,1,1,0,20.4,20.4
8046-DNVTL,62.0,0,0,38.6,2345.55,0,1,0,1,37.83145161290323,0.6225806451612903
2209-XADXF,1.0,0,1,25.25,25.25,0,0,0,0,25.25,25.25
6620-JDYNW,18.0,1,2,60.6,1156.35,0,0,0,0,64.24166666666666,3.3666666666666667
1891-FZYSA,69.0,1,3,89.95,6143.15,1,0,0,0,89.03115942028985,1.3036231884057972
4770-UEZOX,2.0,1,3,74.75,144.8,0,0,0,0,72.4,37.375
1038-RQOST,19.0,1,2,20.6,414.95,0,0,0,0,21.839473684210525,1.0842105263157895
7613-LLQFO,12.0,1,3,84.45,1059.55,1,0,0,0,88.29583333333333,7.0375000000000005
4568-TTZRT,9.0,1,2,20.4,181.8,0,0,0,0,20.200000000000003,2.2666666666666666
9513-DXHDA,27.0,1,3,81.7,2212.55,0,1,1,0,81.9462962962963,3.025925925925926
2640-PMGFL,27.0,1,3,79.5,2180.55,1,0,0,0,80.76111111111112,2.9444444444444446
3801-HMYNL,1.0,1,2,89.15,89.15,1,0,0,0,89.15,89.15
0516-QREYC,24.0,1,2,20.3,459.95,0,0,0,0,19.164583333333333,0.8458333333333333
9685-WKZGT,14.0,1,3,74.95,1036.75,1,0,0,0,74.05357142857143,5.353571428571429
6022-UGGSO,32.0,1,3,74.4,2276.95,1,0,0,0,71.1546875,2.325
8084-OIVBS,11.0,1,2,20.0,211.95,0,1,1,0,19.268181818181816,1.8181818181818181
8896-BQTTI,1.0,1,2,25.0,25.0,0,0,0,0,25.0,25.0
3865-QBWSJ,38.0,1,2,80.45,3162.65,0,0,0,0,83.22763157894737,2.1171052631578946
3352-RICWQ,9.0,1,2,19.75,210.65,0,1,0,1,23.405555555555555,2.1944444444444446
2160-GPFXD,54.0,1,0,65.65,3566.7,0,1,0,1,66.05,1.2157407407407408
2065-MMKGR,29.0,1,0,71.0,2080.1,0,1,1,0,71.72758620689655,2.4482758620689653
5857-TYBCJ,44.0,1,3,89.2,4040.2,0,0,0,0,91.82272727272726,2.0272727272727273
1498-NHTLT,59.0,1,3,86.75,5186.0,0,1,0,1,87.89830508474576,1.4703389830508475
4484-CGXFK,3.0,1,3,55.3,196.15,1,0,0,0,65.38333333333334,18.433333333333334
1402-PTHGN,18.0,1,2,61.5,1087.45,0,1,1,0,60.41388888888889,3.4166666666666665
4176-RELJR,67.0,1,0,25.1,1672.15,0,1,0,1,24.957462686567165,0.37462686567164183
6214-EDAKZ,22.0,1,3,55.15,1206.05,1,0,0,0,54.820454545454545,2.506818181818182
5199-FPUSP,33.0,0,0,34.05,1113.95,0,1,1,0,33.75606060606061,1.0318181818181817
6377-KSLXC,5.0,1,2,19.95,107.05,0,0,0,0,21.41,3.9899999999999998
1796-JANOW,2.0,1,2,19.95,38.15,0,0,0,0,19.075,9.975
0238-WHBIQ,72.0,1,0,89.7,6339.3,0,1,0,1,88.04583333333333,1.2458333333333333
8735-NBLWT,9.0,1,2,20.4,184.1,0,0,0,0,20.455555555555556,2.2666666666666666
6651-RLGGM,67.0,1,2,26.3,1688.9,0,1,0,1,25.207462686567165,0.3925373134328358
6127-ISGTU,16.0,1,3,84.95,1378.25,1,0,0,0,86.140625,5.309375
1614-JBEBI,8.0,1,2,20.7,137.6,0,0,0,0,17.2,2.5875
8740-XLHDR,5.0,0,2,43.25,219.0,1,0,0,0,43.8,8.65
1208-DNHLN,23.0,1,0,48.35,1067.15,1,1,1,0,46.39782608695653,2.1021739130434782
1761-AEZZR,1.0,1,3,79.55,79.55,1,0,0,0,79.55,79.55
3923-CSIHK,50.0,1,3,71.05,3444.85,1,0,0,0,68.89699999999999,1.421
5696-EXCYS,17.0,1,0,19.45,369.05,0,1,0,1,21.708823529411767,1.1441176470588235
5795-KTGUD,68.0,1,1,110.8,7553.6,0,1,0,1,111.08235294117648,1.6294117647058823
7120-RFMVS,1.0,1,3,84.5,84.5,1,0,0,0,84.5,84.5
7924-GJZFI,25.0,1,3,69.3,1813.1,0,0,0,0,72.524,2.772
4702-HDRKD,67.0,0,1,49.35,3321.35,0,1,1,0,49.57238805970149,0.7365671641791045
8512-WIWYV,32.0,1,0,20.35,707.5,0,1,1,0,22.109375,0.6359375
5897-ZYEKH,67.0,1,3,105.6,7112.15,0,1,1,0,106.15149253731343,1.5761194029850745
5456-ITGIC,72.0,0,0,64.45,4641.1,0,1,0,1,64.45972222222223,0.8951388888888889
7317-GGVPB,71.0,1,0,108.6,7690.9,1,1,0,1,108.3225352112676,1.5295774647887324
1406-PUQVY,1.0,1,3,49.9,49.9,0,0,0,0,49.9,49.9
1322-AGOQM,46.0,0,1,30.3,1380.1,1,0,0,0,30.002173913043475,0.658695652173913
3677-IYRBF,2.0,0,3,30.4,78.65,1,0,0,0,39.325,15.2
5692-FPTAH,1.0,1,2,45.4,45.4,1,0,0,0,45.4,45.4
9114-AAFQH,48.0,1,3,65.65,3094.65,0,1,1,0,64.471875,1.3677083333333335
8715-KKTFG,61.0,1,1,103.3,6518.35,0,1,1,0,106.85819672131149,1.6934426229508197
1550-LOAHA,32.0,1,1,84.15,2585.95,1,0,0,0,80.8109375,2.6296875
1728-BQDMA,2.0,1,3,44.45,82.7,0,0,0,0,41.35,22.225
0268-QKIWO,3.0,1,3,19.75,58.85,1,0,0,0,19.616666666666667,6.583333333333333
0876-WDUUZ,5.0,1,0,85.4,425.9,1,0,0,0,85.17999999999999,17.080000000000002
5117-ZSMHQ,71.0,1,1,89.9,6342.7,0,1,0,1,89.33380281690141,1.2661971830985916
5151-HQRDG,37.0,1,2,55.05,2030.75,0,0,0,0,54.88513513513514,1.4878378378378379
0960-HUWBM,65.0,1,1,104.1,6700.05,0,1,0,1,103.07769230769232,1.6015384615384614
6465-GSRCL,67.0,1,1,106.6,7244.7,0,1,1,0,108.12985074626866,1.5910447761194029
0617-FHSGK,49.0,1,0,75.2,3678.3,1,0,0,0,75.06734693877551,1.5346938775510204
0263-FJTQO,50.0,1,0,70.5,3486.65,0,1,0,1,69.733,1.41
7319-ZNRTR,25.0,1,3,19.6,411.15,0,1,1,0,16.445999999999998,0.784
2858-MOFSQ,17.0,1,2,55.85,937.5,1,1,1,0,55.14705882352941,3.2852941176470587
7503-EPSZW,64.0,1,2,24.05,1559.15,0,1,0,1,24.36171875,0.37578125
7089-XXAYG,25.0,0,0,38.1,970.4,0,1,1,0,38.816,1.524
8118-LSUEL,23.0,1,3,106.4,2483.5,1,0,0,0,107.97826086956522,4.626086956521739
8070-AAWZP,24.0,0,2,34.25,828.2,0,0,0,0,34.50833333333333,1.4270833333333333
1666-JXLKU,37.0,1,3,100.05,3810.55,0,0,0,0,102.98783783783784,2.704054054054054
7855-DIWPO,21.0,1,3,68.65,1493.2,0,0,0,0,71.1047619047619,3.2690476190476194
5133-POWUA,1.0,1,2,45.8,45.8,0,0,0,0,45.8,45.8
5652-MSDEY,10.0,1,2,75.75,777.3,0,0,0,0,77.72999999999999,7.575
7005-CCBKV,6.0,1,3,84.4,556.35,1,0,0,0,92.72500000000001,14.066666666666668
1810-BOHSY,51.0,1,0,96.4,4911.05,0,1,1,0,96.29509803921569,1.8901960784313727
1784-BXEFA,10.0,1,2,20.55,187.35,0,0,0,0,18.735,2.055
7351-MHQVU,6.0,0,0,50.95,307.6,0,0,0,0,51.26666666666667,8.491666666666667
9224-VTYID,47.0,1,2,90.5,4318.35,0,1,0,1,91.87978723404257,1.925531914893617
9500-IWPXQ,61.0,1,3,79.4,4820.55,0,1,1,0,79.02540983606558,1.301639344262295
5762-TJXGK,52.0,0,1,58.75,3038.55,0,1,0,1,58.43365384615385,1.1298076923076923
4504-YOULA,35.0,1,0,59.45,2136.9,0,0,0,0,61.05428571428572,1.6985714285714286
5569-IDSEY,71.0,1,1,105.7,7472.15,0,1,1,0,105.24154929577465,1.4887323943661972
4250-FDVOU,6.0,1,3,56.25,389.1,1,0,0,0,64.85000000000001,9.375
7284-ZZLOH,45.0,1,0,53.3,2296.25,0,1,0,1,51.02777777777778,1.1844444444444444
5277-ZLOOR,2.0,1,3,85.55,187.45,1,0,0,0,93.725,42.775
2141-RRYGO,4.0,1,1,68.65,261.25,1,0,0,0,65.3125,17.1625
1777-JYQPJ,2.0,0,2,24.3,38.45,0,0,0,0,19.225,12.15
6376-GAHQE,4.0,1,3,77.85,299.2,1,0,0,0,74.8,19.4625
3401-URHDA,51.0,1,0,59.9,3043.6,0,1,1,0,59.67843137254902,1.1745098039215687
1599-EAHXY,60.0,1,0,23.95,1506.4,0,1,1,0,25.10666666666667,0.39916666666666667
8631-XVRZL,9.0,1,2,20.15,163.7,0,1,1,0,18.188888888888886,2.238888888888889
5052-PNLOS,3.0,1,1,105.35,323.25,1,0,0,0,107.75,35.11666666666667
3853-LYGAM,17.0,1,1,95.65,1640.0,0,0,0,0,96.47058823529412,5.626470588235295
6979-ZNSFF,8.0,1,3,87.05,762.1,1,0,0,0,95.2625,10.88125
5751-USDBL,46.0,1,2,81.0,3846.35,0,1,0,1,83.61630434782609,1.7608695652173914
5680-LQOGP,68.0,1,0,82.45,5646.6,0,1,0,1,83.03823529411765,1.2125000000000001
2386-LAHRK,1.0,1,2,53.5,53.5,1,0,0,0,53.5,53.5
8189-DUKMV,4.0,1,1,20.5,79.05,0,1,1,0,19.7625,5.125
6032-IGALN,1.0,0,2,25.1,25.1,1,0,0,0,25.1,25.1
9931-DCEZH,28.0,1,0,54.4,1516.6,0,1,1,0,54.16428571428571,1.9428571428571428
1898-JSNDC,39.0,1,0,58.6,2224.5,0,1,1,0,57.03846153846154,1.5025641025641026
0315-LVCRK,11.0,1,3,84.8,888.75,0,0,0,0,80.79545454545455,7.709090909090909
3911-RSNHI,71.0,0,0,61.4,4310.35,0,1,0,1,60.70915492957747,0.8647887323943662
2410-CIYFZ,2.0,1,2,20.4,42.9,0,0,0,0,21.45,10.2
4248-HCETZ,30.0,1,2,79.65,2365.15,1,0,0,0,78.83833333333334,2.6550000000000002
5505-OVWQW,17.0,1,2,20.15,353.65,0,1,1,0,20.802941176470586,1.1852941176470588
7271-AJDTL,55.0,1,0,94.45,5073.1,0,0,0,0,92.23818181818183,1.7172727272727273
1867-TJHTS,58.0,1,1,79.8,4526.85,0,0,0,0,78.0491379310345,1.3758620689655172
0516-WJVXC,5.0,1,3,54.2,308.25,1,0,0,0,61.65,10.84
9174-FKWZE,1.0,1,3,19.45,19.45,1,0,0,0,19.45,19.45
6860-YRJZP,9.0,1,3,74.05,678.45,0,0,0,0,75.38333333333334,8.227777777777778
4429-WYGFR,26.0,1,1,49.15,1237.3,0,0,0,0,47.58846153846154,1.8903846153846153
2817-LVCPP,50.0,1,0,19.4,1023.95,0,1,0,1,20.479,0.38799999999999996
5038-ETMLM,72.0,1,1,113.65,8182.75,0,1,0,1,113.64930555555556,1.5784722222222223
5056-FIMPT,43.0,1,0,106.0,4532.3,0,1,1,0,105.40232558139536,2.4651162790697674
4521-WFJAI,56.0,1,1,25.95,1444.05,0,1,0,1,25.786607142857143,0.4633928571428571
6569-KTMDU,1.0,1,2,19.1,19.1,0,0,0,0,19.1,19.1
8809-RIHDD,72.0,1,3,103.4,7372.65,1,1,0,1,102.39791666666666,1.4361111111111111
8809-XKHMD,72.0,1,1,100.55,7325.1,0,1,0,1,101.73750000000001,1.3965277777777778
0396-YCHWO,36.0,1,3,95.4,3474.2,0,0,0,0,96.50555555555555,2.6500000000000004
0867-LDTTC,5.0,1,1,75.15,392.65,0,0,0,0,78.53,15.030000000000001
4822-NGOCH,13.0,1,3,84.45,1058.6,1,0,0,0,81.43076923076923,6.496153846153846
9391-DXGGG,44.0,1,0,89.15,3990.75,0,1,1,0,90.69886363636364,2.026136363636364
9844-FELAJ,70.0,1,3,107.9,7475.85,0,1,1,0,106.79785714285715,1.5414285714285716
2122-SZZZD,44.0,1,0,19.5,835.5,0,1,1,0,18.988636363636363,0.4431818181818182
5307-DZCVC,32.0,1,0,85.95,2628.6,1,0,0,0,82.14375,2.6859375
3148-AOIQT,69.0,1,0,24.95,1718.35,0,1,0,1,24.903623188405795,0.3615942028985507
8679-JOEVF,16.0,1,3,59.4,1023.9,1,0,0,0,63.99375,3.7125
8395-ETZKQ,68.0,1,1,19.5,1193.55,0,1,1,0,17.55220588235294,0.2867647058823529
6692-YQHXC,16.0,1,0,69.95,1205.5,0,0,0,0,75.34375,4.371875
3889-VWBID,68.0,1,1,82.85,5776.45,0,1,0,1,84.94779411764705,1.2183823529411764
5222-JCXZT,4.0,1,2,19.0,78.9,0,0,0,0,19.725,4.75
9754-CLVZW,26.0,0,0,38.85,1025.15,0,0,0,0,39.42884615384616,1.4942307692307693
1432-FPAXX,29.0,0,3,30.6,856.35,1,0,0,0,29.529310344827586,1.0551724137931036
2739-CCZMB,5.0,1,0,20.35,122.0,0,0,0,0,24.4,4.07
7080-TNUWP,70.0,1,1,95.0,6602.9,0,1,1,0,94.32714285714285,1.3571428571428572
0496-AHOOK,24.0,1,1,74.4,1712.9,0,1,1,0,71.37083333333334,3.1
8336-TAVKX,72.0,1,1,78.45,5682.25,0,1,0,1,78.92013888888889,1.0895833333333333
2468-SJFLM,1.0,1,2,74.3,74.3,0,0,0,0,74.3,74.3
3181-VTHOE,70.0,0,1,51.05,3635.15,0,1,1,0,51.93071428571429,0.7292857142857142
7168-HDQHG,36.0,1,1,19.2,702.9,0,0,0,0,19.525,0.5333333333333333
4803-AXVYP,38.0,1,3,99.55,3734.25,1,0,0,0,98.26973684210526,2.619736842105263
3884-HCSWG,17.0,1,3,70.0,1144.5,1,0,0,0,67.32352941176471,4.117647058823529
4567-AKPIA,41.0,1,1,109.1,4454.25,0,1,1,0,108.64024390243902,2.6609756097560973
5077-DXTCG,1.0,1,3,45.3,45.3,1,0,0,0,45.3,45.3
1142-WACZW,2.0,0,1,29.85,75.6,1,0,0,0,37.8,14.925
7901-HXJVA,14.0,1,3,76.45,1117.55,0,0,0,0,79.825,5.460714285714286
5649-ANRML,2.0,1,0,95.1,180.25,1,0,0,0,90.125,47.55
4892-VLANZ,1.0,1,2,19.8,19.8,1,0,0,0,19.8,19.8
5924-IFQTT,13.0,1,3,72.8,930.05,0,0,0,0,71.54230769230769,5.6
7968-QUXNS,6.0,1,2,18.95,110.15,0,0,0,0,18.358333333333334,3.158333333333333
2919-HBCJO,4.0,1,1,76.65,333.6,1,0,0,0,83.4,19.1625
4236-XPXAV,5.0,1,2,99.15,465.05,1,0,0,0,93.01,19.830000000000002
8903-WMRNW,15.0,1,3,101.75,1669.4,0,0,0,0,111.29333333333334,6.783333333333333
2452-SNHFZ,47.0,1,0,75.45,3545.1,0,0,0,0,75.42765957446808,1.6053191489361702
3629-WEAAM,8.0,1,2,64.1,504.05,0,0,0,0,63.00625,8.0125
6029-CSMJE,17.0,0,2,25.65,440.2,0,0,0,0,25.894117647058824,1.5088235294117647
7993-NQLJE,15.0,1,2,75.1,1151.55,0,0,0,0,76.77,5.006666666666666
9909-DFRJA,26.0,1,1,95.85,2475.35,0,1,1,0,95.20576923076922,3.6865384615384613
9099-FTUHS,23.0,1,3,54.4,1249.25,0,0,0,0,54.31521739130435,2.365217391304348
0581-BXBUB,4.0,1,3,72.75,317.75,0,0,0,0,79.4375,18.1875
4962-CHQPW,29.0,1,2,19.85,535.05,0,1,1,0,18.45,0.6844827586206897
9467-ROOLM,25.0,1,2,19.05,461.3,0,0,0,0,18.452,0.762
3030-YZADT,9.0,1,2,44.95,431.0,1,0,0,0,47.888888888888886,4.9944444444444445
7410-KTVFV,18.0,1,2,49.55,878.35,1,0,0,0,48.797222222222224,2.7527777777777778
5150-ITWWB,3.0,1,3,94.85,335.75,0,0,0,0,111.91666666666667,31.616666666666664
2253-KPMNB,69.0,0,1,46.25,3121.4,0,1,0,1,45.23768115942029,0.6702898550724637
1345-ZUKID,14.0,1,2,19.35,324.8,0,1,1,0,23.2,1.3821428571428573
6429-SHBCB,19.0,1,2,69.6,1394.55,0,0,0,0,73.39736842105263,3.663157894736842
9281-OFDMF,39.0,1,3,90.7,3413.25,0,0,0,0,87.51923076923077,2.325641025641026
2603-HVKCG,31.0,1,3,101.4,3143.65,0,0,0,0,101.40806451612903,3.270967741935484
1834-WULEG,24.0,1,2,20.25,439.75,0,1,1,0,18.322916666666668,0.84375
9097-ZUBYC,14.0,1,1,48.8,664.4,0,0,0,0,47.457142857142856,3.4857142857142853
5148-ORICT,64.0,1,2,74.35,4759.55,0,1,0,1,74.36796875,1.16171875
4893-GYUJU,50.0,1,2,19.35,1033.0,0,1,1,0,20.66,0.387
4578-PHJYZ,52.0,1,3,68.75,3482.85,0,1,1,0,66.97788461538461,1.3221153846153846
7272-QDCKA,28.0,1,3,100.2,2688.45,0,1,1,0,96.01607142857142,3.5785714285714287
8908-SLFCJ,21.0,1,0,20.85,435.25,0,1,0,1,20.726190476190474,0.9928571428571429
8393-DLHGA,25.0,1,3,95.9,2448.75,1,0,0,0,97.95,3.8360000000000003
9766-HGEDE,17.0,1,2,19.35,307.0,0,1,1,0,18.058823529411764,1.1382352941176472
6968-MHOMU,58.0,0,0,45.0,2689.35,0,1,1,0,46.36810344827586,0.7758620689655172
