tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_log,TotalCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio,customerID
25,1,Month-to-month,Bank transfer (automatic),25.4,546.85,0,3.2347491740244907,21.874000000000002,0.04644783761543384,4273
64,1,Two year,Bank transfer (automatic),19.7,1274.05,0,2.9806186357439426,19.90703125,0.015462501471684785,4274
50,0,Month-to-month,Mailed check,35.0,1782.4,0,3.5553480614894135,35.648,0.01963644524236984,4275
52,1,One year,Bank transfer (automatic),101.25,5301.1,0,4.617592705986649,101.94423076923077,0.019099809473505498,4276
4,1,Month-to-month,Electronic check,70.2,280.35,0,4.251348311031766,70.0875,0.25040128410914925,4277
32,1,Month-to-month,Electronic check,90.95,2897.95,0,4.5103099049641315,90.5609375,0.03138425438672165,4278
45,1,Two year,Credit card (automatic),73.85,3371.0,0,4.302036008977389,74.91111111111111,0.021907445861762086,4279
9,1,Month-to-month,Electronic check,88.05,801.3,0,4.4779048349422155,89.03333333333333,0.10988393859977537,4280
66,1,One year,Credit card (automatic),105.95,6975.25,1,4.662967284714308,105.68560606060606,0.015189419734059711,4281
3,1,Month-to-month,Electronic check,91.85,257.05,1,4.520156811661135,85.68333333333334,0.3573234779225831,4282
54,1,Two year,Mailed check,20.1,1079.45,0,3.0007198150650303,19.989814814814817,0.018620593820927324,4283
1,0,Month-to-month,Electronic check,40.1,40.1,1,3.6913763343125234,40.1,1.0,4284
64,1,Two year,Bank transfer (automatic),110.3,6997.3,0,4.703203926259457,109.3328125,0.015763222957426434,4285
31,1,Month-to-month,Electronic check,73.9,2217.15,1,4.302712827954156,71.5209677419355,0.033331078185959456,4286
14,1,Month-to-month,Mailed check,89.8,1129.1,1,4.497584975308154,80.64999999999999,0.07953237091488796,4287
12,1,One year,Credit card (automatic),85.15,979.05,0,4.444414407108697,81.58749999999999,0.08697206475665187,4288
67,1,One year,Bank transfer (automatic),60.95,4119.4,0,4.110053855927281,61.483582089552236,0.014795844054959461,4289
35,1,Month-to-month,Electronic check,72.25,2568.55,1,4.2801323269925415,73.38714285714286,0.02812871075120204,4290
45,1,Two year,Mailed check,73.55,3349.1,0,4.297965447047447,74.42444444444445,0.021961123884028544,4291
10,1,Month-to-month,Mailed check,46.0,492.1,0,3.828641396489095,49.21,0.09347693558219873,4292
29,1,Month-to-month,Bank transfer (automatic),58.55,1718.95,0,4.069881090043726,59.27413793103448,0.03406149102649873,4293
24,1,One year,Bank transfer (automatic),24.6,605.25,0,3.202746442938317,25.21875,0.04064436183395292,4294
66,1,Two year,Mailed check,19.75,1344.5,0,2.9831534913471307,20.37121212121212,0.014689475641502418,4295
51,1,One year,Mailed check,86.35,4267.15,0,4.458408804592688,83.66960784313724,0.02023598889188334,4296
45,1,Two year,Mailed check,25.5,1121.05,0,3.2386784521643803,24.912222222222223,0.02274653226885509,4297
49,1,One year,Credit card (automatic),19.0,918.7,0,2.9444389791664403,18.748979591836736,0.020681397627081745,4298
29,1,Two year,Mailed check,19.55,521.8,0,2.972975286431375,17.99310344827586,0.037466462246071294,4299
40,1,Month-to-month,Credit card (automatic),110.1,4469.1,0,4.701389043728634,111.7275,0.02463583271799691,4300
37,1,Month-to-month,Electronic check,96.55,3580.3,1,4.570061008874523,96.76486486486488,0.026967013937379547,4301
25,1,Month-to-month,Electronic check,69.75,1729.35,0,4.244917420701475,69.17399999999999,0.04033307311995837,4302
22,0,Month-to-month,Electronic check,50.6,1073.3,0,3.92395157629342,48.78636363636363,0.0471443212522128,4303
72,0,Two year,Bank transfer (automatic),65.6,4566.5,0,4.183575695950044,63.423611111111114,0.014365487791525237,4304
7,0,Month-to-month,Credit card (automatic),40.1,293.3,1,3.6913763343125234,41.9,0.13672008182748038,4305
33,1,Two year,Credit card (automatic),82.1,2603.1,0,4.407938016458383,78.88181818181818,0.03153931850485959,4306
23,1,Month-to-month,Mailed check,79.1,1783.75,0,4.370712874773608,77.55434782608695,0.0443447792571829,4307
24,1,Month-to-month,Electronic check,101.25,2440.15,1,4.617592705986649,101.67291666666667,0.041493350818597216,4308
1,1,Month-to-month,Electronic check,79.55,79.55,1,4.376385754783795,79.55,1.0,4309
69,1,Two year,Mailed check,90.65,6322.1,0,4.50700593720086,91.62463768115943,0.014338590025466221,4310
3,1,One year,Credit card (automatic),20.55,57.4,0,3.022860940942244,19.133333333333333,0.35801393728222997,4311
56,1,One year,Bank transfer (automatic),75.75,4284.65,0,4.327438444389479,76.51160714285713,0.01767939038194485,4312
65,1,One year,Credit card (automatic),110.0,7138.65,0,4.700480365792417,109.8253846153846,0.015409075945732037,4313
71,1,One year,Electronic check,20.85,1539.75,0,3.0373539482448106,21.68661971830986,0.013541159279103751,4314
14,1,Month-to-month,Bank transfer (automatic),80.35,1058.1,0,4.386392092183521,75.57857142857142,0.07593800207919857,4315
2,1,Month-to-month,Electronic check,70.15,123.8,0,4.25063580654847,61.9,0.5666397415185784,4316
32,1,One year,Electronic check,84.05,2781.85,1,4.431411859854625,86.9328125,0.03021370670596905,4317
40,1,Month-to-month,Electronic check,67.45,2731.0,0,4.211386582653765,68.275,0.024697912852435007,4318
1,1,Month-to-month,Credit card (automatic),20.75,20.75,0,3.0325462466767075,20.75,1.0,4319
1,1,Month-to-month,Electronic check,89.1,89.1,1,4.489759334476764,89.1,1.0,4320
7,1,Month-to-month,Mailed check,69.9,497.3,0,4.247065649239764,71.04285714285714,0.14055901870098533,4321
15,1,Month-to-month,Electronic check,51.1,711.15,0,3.933784497209659,47.41,0.0718554454053294,4322
17,1,Month-to-month,Electronic check,94.4,1607.2,1,4.547541073151455,94.54117647058824,0.0587356893977103,4323
19,1,Month-to-month,Electronic check,78.25,1490.95,1,4.359908829420263,78.47105263157896,0.05248331600657299,4324
71,1,Two year,Bank transfer (automatic),25.55,1898.1,0,3.2406373166497136,26.733802816901406,0.013460829250302935,4325
54,1,Two year,Bank transfer (automatic),60.0,3273.95,0,4.0943445622221,60.6287037037037,0.018326486354403704,4326
31,1,Month-to-month,Credit card (automatic),90.55,2929.75,0,4.505902184329423,94.50806451612904,0.030907073982421707,4327
11,1,Month-to-month,Electronic check,76.4,838.7,0,4.335982696172475,76.24545454545455,0.09109335876952426,4328
18,1,Month-to-month,Electronic check,84.95,1443.65,0,4.442062848117941,80.20277777777778,0.05884390260797284,4329
72,1,Two year,Bank transfer (automatic),110.1,7746.7,0,4.701389043728634,107.59305555555555,0.014212503388539636,4330
71,1,Month-to-month,Credit card (automatic),99.65,6951.15,0,4.6016640466588035,97.90352112676055,0.014335757392661647,4331
5,0,Month-to-month,Credit card (automatic),45.4,214.75,0,3.8155121050473024,42.95,0.21140861466821886,4332
38,1,One year,Credit card (automatic),69.0,2669.45,0,4.23410650459726,70.2486842105263,0.025848021127947707,4333
5,1,Month-to-month,Bank transfer (automatic),48.65,235.2,0,3.884651808632014,47.04,0.2068452380952381,4334
2,1,Month-to-month,Electronic check,44.15,92.65,1,3.787592927049969,46.325,0.47652455477603883,4335
52,1,Two year,Bank transfer (automatic),59.85,3103.25,0,4.091841432003982,59.67788461538461,0.019286232175944575,4336
8,1,Month-to-month,Electronic check,75.75,606.25,1,4.327438444389479,75.78125,0.12494845360824743,4337
68,1,Two year,Electronic check,80.65,5330.2,0,4.390118804571218,78.38529411764705,0.015130764324040376,4338
69,1,One year,Credit card (automatic),20.55,1403.1,0,3.022860940942244,20.33478260869565,0.01464614068847552,4339
42,1,Month-to-month,Credit card (automatic),66.4,2727.8,0,4.1956970564823886,64.94761904761906,0.024341960554292837,4340
50,1,Two year,Mailed check,100.2,5038.45,0,4.607168188650764,100.76899999999999,0.019887068443668193,4341
1,1,Month-to-month,Mailed check,19.1,19.1,1,2.9496883350525844,19.1,1.0,4342
1,1,Month-to-month,Electronic check,80.3,80.3,1,4.385769620952716,80.3,1.0,4343
33,1,Month-to-month,Credit card (automatic),44.55,1462.6,0,3.796612153916818,44.32121212121212,0.030459455763708464,4344
7,1,Month-to-month,Mailed check,20.35,150.6,0,3.013080911888604,21.514285714285712,0.13512616201859232,4345
64,1,Month-to-month,Electronic check,91.8,5960.5,0,4.519612297626445,93.1328125,0.015401392500629142,4346
1,1,Month-to-month,Electronic check,74.9,74.9,1,4.316153890523174,74.9,1.0,4347
59,1,Two year,Bank transfer (automatic),20.2,1192.3,0,3.005682604407159,20.208474576271186,0.016942044787385726,4348
6,1,Month-to-month,Electronic check,50.35,314.55,0,3.9189986191645714,52.425000000000004,0.16006994118582102,4349
3,1,Month-to-month,Mailed check,18.8,56.0,0,2.9338568698359038,18.666666666666668,0.33571428571428574,4350
15,1,Month-to-month,Credit card (automatic),20.45,330.8,0,3.017982882488811,22.053333333333335,0.061819830713422,4351
13,1,One year,Electronic check,64.75,877.35,0,4.1705337005796475,67.48846153846154,0.07380178947968313,4352
23,1,Month-to-month,Credit card (automatic),98.7,2249.1,0,4.592084946439436,97.78695652173913,0.043884220354808594,4353
31,1,Month-to-month,Electronic check,89.45,2807.65,0,4.493679809954728,90.56935483870969,0.03185938418250138,4354
29,1,One year,Electronic check,58.75,1696.2,0,4.073291153024268,58.4896551724138,0.03463624572573989,4355
49,1,One year,Credit card (automatic),20.7,1032.05,0,3.0301337002713233,21.062244897959182,0.02005716777287922,4356
56,1,Month-to-month,Bank transfer (automatic),85.6,4902.8,0,4.449685283147696,87.55,0.017459410948845556,4357
63,1,Two year,Credit card (automatic),80.3,4995.35,0,4.385769620952716,79.29126984126985,0.016074949703223998,4358
63,1,Two year,Credit card (automatic),79.8,5034.05,0,4.379523504455763,79.90555555555555,0.015852047556142668,4359
24,1,Month-to-month,Electronic check,79.85,1857.75,0,4.380149874661021,77.40625,0.04298210200511371,4360
36,1,One year,Credit card (automatic),54.1,1992.85,0,3.9908341858524357,55.356944444444444,0.027147050706274933,4361
9,1,Month-to-month,Electronic check,80.85,751.65,1,4.392595586023115,83.51666666666667,0.10756336060666533,4362
3,0,Month-to-month,Electronic check,24.75,66.95,1,3.2088254890146994,22.316666666666666,0.36967886482449586,4363
21,1,One year,Mailed check,80.9,1714.95,0,4.393213824064446,81.66428571428571,0.04717338697921222,4364
13,1,One year,Bank transfer (automatic),24.5,343.6,0,3.1986731175506815,26.430769230769233,0.07130384167636787,4365
1,1,Month-to-month,Bank transfer (automatic),20.15,20.15,0,3.0032042883926917,20.15,1.0,4366
25,1,One year,Mailed check,20.05,520.1,0,2.998229153752578,20.804000000000002,0.038550278792539895,4367
71,1,Two year,Bank transfer (automatic),19.6,1387.45,0,2.975529566236472,19.541549295774647,0.014126635194061047,4368
66,1,One year,Bank transfer (automatic),114.3,7383.7,0,4.738826570800765,111.87424242424242,0.015480043880439345,4369
45,1,One year,Electronic check,100.3,4483.95,0,4.60816569496789,99.64333333333333,0.022368670480268513,4370
22,1,Month-to-month,Credit card (automatic),80.0,1706.45,0,4.382026634673881,77.56590909090909,0.04688095168331917,4371
67,1,One year,Bank transfer (automatic),20.85,1327.4,0,3.0373539482448106,19.811940298507466,0.015707397920747327,4372
68,1,Two year,Bank transfer (automatic),89.95,5974.3,0,4.499253960396542,87.85735294117647,0.01505615720670204,4373
49,1,Month-to-month,Credit card (automatic),90.85,4515.85,1,4.50920979484218,92.16020408163266,0.020118028721060263,4374
4,1,Month-to-month,Mailed check,48.75,179.85,0,3.886705197443856,44.9625,0.2710592160133445,4375
63,1,One year,Credit card (automatic),80.0,5040.2,0,4.382026634673881,80.0031746031746,0.01587238601642792,4376
2,1,Month-to-month,Bank transfer (automatic),79.7,165.0,1,4.378269585796169,82.5,0.48303030303030303,4377
21,1,One year,Mailed check,20.35,422.7,0,3.013080911888604,20.128571428571426,0.048142890939200385,4378
55,1,Two year,Bank transfer (automatic),57.55,3046.4,1,4.0526541351678915,55.38909090909091,0.018891150210084032,4379
1,1,Month-to-month,Mailed check,20.25,20.25,0,3.0081547935525483,20.25,1.0,4380
17,1,Two year,Mailed check,19.4,358.05,0,2.9652730660692823,21.061764705882354,0.05418237676302192,4381
30,1,Month-to-month,Bank transfer (automatic),100.4,2936.25,0,4.609162207257629,97.875,0.03419327373350362,4382
22,1,Month-to-month,Mailed check,57.95,1271.8,0,4.059580569785761,57.809090909090905,0.04556534046233685,4383
9,1,Month-to-month,Bank transfer (automatic),59.5,530.05,0,4.085976312551584,58.89444444444444,0.11225356098481276,4384
1,1,Month-to-month,Mailed check,19.2,19.2,0,2.954910279033736,19.2,1.0,4385
21,1,Month-to-month,Electronic check,86.5,1808.7,1,4.460144413937834,86.12857142857143,0.04782440426825897,4386
19,1,Month-to-month,Electronic check,59.55,1144.6,0,4.0868162958013095,60.24210526315789,0.05202690896383016,4387
69,1,Month-to-month,Electronic check,103.95,7446.9,1,4.643910014304022,107.92608695652173,0.013958828505821216,4388
1,0,Month-to-month,Electronic check,25.1,25.1,1,3.2228678461377385,25.1,1.0,4389
72,1,Two year,Bank transfer (automatic),103.95,7556.9,0,4.643910014304022,104.95694444444445,0.013755640540433248,4390
70,1,Two year,Credit card (automatic),68.95,4858.7,0,4.233381604239311,69.41,0.014191038755222592,4391
66,1,Month-to-month,Bank transfer (automatic),103.1,6595.0,0,4.635699391022914,99.92424242424242,0.0156330553449583,4392
7,0,Month-to-month,Electronic check,24.7,149.05,0,3.2068032436339315,21.292857142857144,0.1657162026165716,4393
46,1,Month-to-month,Electronic check,110.2,4972.1,0,4.702296896718814,108.08913043478262,0.022163673296997245,4394
39,0,Month-to-month,Credit card (automatic),48.95,1880.85,1,3.8907993689765195,48.22692307692307,0.026025467208974667,4395
32,1,Month-to-month,Bank transfer (automatic),62.45,2045.55,0,4.134366236571586,63.9234375,0.0305296863924128,4396
24,1,Month-to-month,Electronic check,89.55,2187.15,0,4.494797128506721,91.13125000000001,0.04094369384815856,4397
6,1,Month-to-month,Credit card (automatic),83.55,477.55,1,4.425445255041403,79.59166666666667,0.174955502041671,4398
37,1,Month-to-month,Credit card (automatic),78.9,2976.95,0,4.368181227851829,80.4581081081081,0.026503636272023384,4399
8,1,Month-to-month,Mailed check,20.35,178.7,0,3.013080911888604,22.3375,0.11387800783435928,4400
72,1,Two year,Bank transfer (automatic),71.45,5025.85,0,4.268997904375876,69.80347222222223,0.01421650069142533,4401
71,0,Two year,Credit card (automatic),46.35,3353.4,0,3.836221292011864,47.23098591549296,0.013821792807300054,4402
16,1,Month-to-month,Bank transfer (automatic),94.65,1461.15,0,4.550185877655332,91.321875,0.06477774355815624,4403
57,0,Month-to-month,Bank transfer (automatic),49.9,2782.4,0,3.910021002757473,48.8140350877193,0.017934157561817134,4404
66,1,One year,Bank transfer (automatic),25.45,1699.15,0,3.2367157429965316,25.74469696969697,0.014978077273931082,4405
17,1,Month-to-month,Electronic check,89.15,1496.9,1,4.49032034430915,88.0529411764706,0.05955641659429488,4406
21,1,Month-to-month,Mailed check,20.75,452.2,0,3.0325462466767075,21.53333333333333,0.04588677576293675,4407
66,1,Two year,Credit card (automatic),66.1,4428.45,0,4.191168746857641,67.09772727272727,0.014926215718818097,4408
17,1,Month-to-month,Bank transfer (automatic),75.4,1322.55,0,4.32280727501391,77.79705882352941,0.057011077085932484,4409
1,1,Month-to-month,Mailed check,70.45,70.45,1,4.254903238344689,70.45,1.0,4410
58,1,One year,Credit card (automatic),60.3,3563.8,1,4.09933210373314,61.4448275862069,0.016920141422077557,4411
8,1,Month-to-month,Credit card (automatic),21.05,139.75,0,3.0469005601283903,17.46875,0.15062611806797854,4412
27,1,One year,Credit card (automatic),69.35,1927.3,0,4.239166146760841,71.38148148148149,0.0359829813729051,4413
34,1,Month-to-month,Mailed check,88.85,3000.25,0,4.486949554600661,88.24264705882354,0.029614198816765268,4414
30,1,One year,Bank transfer (automatic),97.0,3021.3,0,4.574710978503383,100.71000000000001,0.03210538509912951,4415
33,1,Month-to-month,Credit card (automatic),66.4,2245.4,0,4.1956970564823886,68.04242424242425,0.02957156854012648,4416
1,0,Month-to-month,Electronic check,24.75,24.75,1,3.2088254890146994,24.75,1.0,4417
14,1,Month-to-month,Mailed check,69.2,944.65,0,4.237000862623624,67.475,0.0732546445773567,4418
16,1,One year,Credit card (automatic),79.5,1264.2,0,4.375757021660286,79.0125,0.06288561936402468,4419
49,1,Two year,Credit card (automatic),100.65,4917.75,0,4.611649152085801,100.36224489795919,0.02046667683391795,4420
19,1,Month-to-month,Electronic check,103.3,2012.7,1,4.637637376125593,105.93157894736842,0.051324092015700304,4421
70,1,Two year,Bank transfer (automatic),79.7,5743.3,0,4.378269585796169,82.04714285714286,0.01387703933278777,4422
32,1,Month-to-month,Bank transfer (automatic),61.4,1864.65,0,4.117409835153096,58.2703125,0.03292843160914917,4423
18,1,Month-to-month,Electronic check,69.8,1221.65,0,4.2456340097683265,67.86944444444445,0.05713584087095321,4424
37,0,Two year,Mailed check,40.55,1390.85,0,3.702535780561422,37.59054054054054,0.029154833375274112,4425
4,1,Month-to-month,Electronic check,75.65,302.35,0,4.326117440234365,75.5875,0.2502067140730941,4426
16,1,Month-to-month,Electronic check,90.7,1374.9,0,4.507557357121091,85.93125,0.06596843406793221,4427
17,1,Month-to-month,Bank transfer (automatic),80.5,1336.9,0,4.388257184424518,78.64117647058823,0.0602139277432867,4428
19,1,Month-to-month,Electronic check,60.6,1297.8,0,4.104294893075269,68.30526315789473,0.04669440591770689,4429
60,1,Two year,Credit card (automatic),101.15,6067.4,0,4.6166045636137545,101.12333333333332,0.0166710617397897,4430
51,1,Two year,Mailed check,24.95,1222.25,0,3.2168738221975275,23.965686274509803,0.020413172427899366,4431
28,1,Two year,Credit card (automatic),20.3,487.95,0,3.0106208860477417,17.426785714285714,0.041602623219592176,4432
43,1,Two year,Electronic check,60.0,2548.55,0,4.0943445622221,59.268604651162796,0.023542798846402854,4433
42,1,Two year,Electronic check,20.25,835.5,0,3.0081547935525483,19.892857142857142,0.02423698384201077,4434
3,1,Month-to-month,Electronic check,78.5,242.05,1,4.363098624788363,80.68333333333334,0.3243131584383392,4435
1,1,Month-to-month,Mailed check,44.75,44.75,0,3.8010914447208646,44.75,1.0,4436
3,1,Month-to-month,Mailed check,19.85,63.75,1,2.9882040071331994,21.25,0.31137254901960787,4437
63,1,Two year,Credit card (automatic),98.0,6218.45,0,4.584967478670572,98.70555555555555,0.01575955422975179,4438
3,1,Month-to-month,Electronic check,79.9,260.9,1,4.380775852772229,86.96666666666665,0.306247604446148,4439
68,1,Month-to-month,Electronic check,107.7,7320.9,0,4.679349584162343,107.66029411764706,0.014711305986968817,4440
30,1,Month-to-month,Electronic check,99.7,2967.35,1,4.602165676967792,98.91166666666666,0.03359900247695756,4441
60,1,Two year,Electronic check,104.7,6333.8,0,4.651099117876491,105.56333333333333,0.01653036092077426,4442
15,1,Month-to-month,Credit card (automatic),58.6,939.7,1,4.070734696582967,62.64666666666667,0.06236032776418005,4443
45,1,Month-to-month,Bank transfer (automatic),93.9,4200.25,0,4.542230386214217,93.33888888888889,0.02235581215403845,4444
70,1,Two year,Credit card (automatic),86.45,5950.2,0,4.4595662121293,85.00285714285714,0.014528923397532856,4445
10,1,Month-to-month,Electronic check,98.5,1037.75,1,4.590056548178043,103.775,0.09491688749698868,4446
4,1,Month-to-month,Mailed check,19.4,93.4,0,2.9652730660692823,23.35,0.20770877944325478,4447
1,1,Month-to-month,Mailed check,50.45,50.45,1,3.920982746799618,50.45,1.0,4448
68,1,Two year,Credit card (automatic),24.95,1614.9,0,3.2168738221975275,23.748529411764707,0.01544987305715524,4449
22,1,Month-to-month,Bank transfer (automatic),75.0,1573.95,0,4.31748811353631,71.54318181818182,0.047650814828933574,4450
38,1,Month-to-month,Electronic check,94.65,3624.3,1,4.550185877655332,95.3763157894737,0.02611538779902326,4451
1,1,Month-to-month,Credit card (automatic),100.25,100.25,1,4.6076670661866785,100.25,1.0,4452
18,1,Month-to-month,Electronic check,78.2,1468.75,0,4.359269647551265,81.59722222222223,0.053242553191489364,4453
29,1,Month-to-month,Electronic check,94.2,2607.6,0,4.545420181582317,89.91724137931034,0.03612517257248044,4454
16,1,Month-to-month,Electronic check,88.45,1422.1,1,4.482437420605795,88.88125,0.062196751283313416,4455
1,1,Month-to-month,Electronic check,69.85,69.85,1,4.246350085702971,69.85,1.0,4456
12,1,Month-to-month,Bank transfer (automatic),81.7,858.6,1,4.403054001865957,71.55,0.09515490333100396,4457
31,0,One year,Electronic check,50.05,1523.4,0,3.9130225057612296,49.141935483870974,0.03285414205067611,4458
4,1,Month-to-month,Electronic check,79.9,324.3,1,4.380775852772229,81.075,0.2463768115942029,4459
48,1,One year,Mailed check,69.55,3435.6,0,4.242045918369452,71.575,0.02024391663755967,4460
15,1,Month-to-month,Credit card (automatic),25.4,399.6,1,3.2347491740244907,26.64,0.06356356356356356,4461
50,1,One year,Credit card (automatic),90.1,4549.45,0,4.500920164614292,90.98899999999999,0.019804591763839585,4462
7,1,Month-to-month,Bank transfer (automatic),44.65,322.5,0,3.798854307322508,46.07142857142857,0.13844961240310077,4463
41,1,Month-to-month,Bank transfer (automatic),83.75,3273.55,1,4.427836170705175,79.84268292682927,0.02558384628308717,4464
68,1,Two year,Credit card (automatic),80.35,5375.15,0,4.386392092183521,79.04632352941177,0.014948420044091793,4465
26,1,Month-to-month,Bank transfer (automatic),98.1,2510.7,0,4.585987366571318,96.5653846153846,0.03907276855060342,4466
57,0,Two year,Credit card (automatic),53.35,3090.05,0,3.976873977747762,54.21140350877193,0.017265092797851166,4467
3,1,Month-to-month,Electronic check,19.55,61.05,0,2.972975286431375,20.349999999999998,0.32022932022932027,4468
1,1,Month-to-month,Mailed check,20.9,20.9,1,3.039749158970765,20.9,1.0,4469
19,1,One year,Bank transfer (automatic),48.95,955.6,0,3.8907993689765195,50.294736842105266,0.05122436165759732,4470
3,1,Month-to-month,Electronic check,54.2,140.4,0,3.9926809084456005,46.800000000000004,0.38603988603988604,4471
59,1,Two year,Electronic check,24.45,1493.1,0,3.196630215920881,25.306779661016947,0.01637532650190878,4472
1,1,Month-to-month,Mailed check,69.4,69.4,1,4.239886867512759,69.4,1.0,4473
42,0,Month-to-month,Bank transfer (automatic),40.15,1626.05,0,3.6926224403927708,38.71547619047619,0.024691737646443838,4474
7,1,Month-to-month,Electronic check,74.9,541.15,1,4.316153890523174,77.30714285714285,0.13840894391573502,4475
67,1,Two year,Credit card (automatic),25.6,1784.9,0,3.242592351485517,26.64029850746269,0.014342540198330438,4476
1,1,Month-to-month,Electronic check,70.35,70.35,0,4.253482783560398,70.35,1.0,4477
66,1,Two year,Bank transfer (automatic),91.7,6075.9,0,4.51852237926242,92.0590909090909,0.015092414292532795,4478
61,1,Month-to-month,Mailed check,89.2,5500.6,0,4.490881039585964,90.17377049180328,0.016216412754972185,4479
4,1,One year,Credit card (automatic),24.1,73.1,0,3.1822118404966093,18.275,0.3296853625170999,4480
42,1,Month-to-month,Credit card (automatic),74.15,3229.4,1,4.306090068583941,76.89047619047619,0.02296092153341178,4481
64,1,One year,Bank transfer (automatic),53.85,3399.85,0,3.9862024036023977,53.12265625,0.015838934070620765,4482
54,1,One year,Bank transfer (automatic),115.6,6431.05,0,4.750135956238277,119.09351851851852,0.017975291748625805,4483
1,1,Month-to-month,Credit card (automatic),19.75,19.75,0,2.9831534913471307,19.75,1.0,4484
54,1,Two year,Bank transfer (automatic),24.05,1230.9,0,3.1801349965517702,22.794444444444448,0.01953854902916565,4485
18,1,Two year,Credit card (automatic),25.3,454.65,0,3.2308043957334744,25.258333333333333,0.055647201143736946,4486
3,1,Month-to-month,Electronic check,84.3,235.05,0,4.4343818650078095,78.35000000000001,0.35864709636247605,4487
1,1,Month-to-month,Electronic check,70.1,70.1,1,4.249922794040544,70.1,1.0,4488
72,1,Two year,Credit card (automatic),89.75,6595.9,0,4.497028027368389,91.60972222222222,0.013606937643081308,4489
60,1,One year,Electronic check,97.95,5867.0,0,4.58445714439055,97.78333333333333,0.016695074143514572,4490
11,1,One year,Mailed check,20.0,196.35,0,2.995732273553991,17.849999999999998,0.10185892538833716,4491
12,1,Month-to-month,Electronic check,78.3,909.25,1,4.360547602996758,75.77083333333333,0.08611492988726972,4492
61,1,One year,Credit card (automatic),103.9,6449.15,0,4.6434288981051814,105.72377049180328,0.0161106502407294,4493
39,1,Two year,Credit card (automatic),20.7,762.45,0,3.0301337002713233,19.55,0.027149321266968323,4494
55,1,Month-to-month,Electronic check,96.8,5283.95,1,4.572646994282532,96.07181818181817,0.018319628308367794,4495
17,1,Month-to-month,Electronic check,94.4,1617.5,1,4.547541073151455,95.1470588235294,0.058361669242658426,4496
37,1,One year,Credit card (automatic),20.15,785.75,0,3.0032042883926917,21.236486486486488,0.025644288895959273,4497
72,1,Two year,Mailed check,26.0,1776.0,0,3.258096538021482,24.666666666666668,0.01463963963963964,4498
72,1,Two year,Credit card (automatic),77.35,5396.25,0,4.348340577019075,74.94791666666667,0.014334028260365993,4499
8,1,Month-to-month,Bank transfer (automatic),66.05,574.5,0,4.190412030968334,71.8125,0.11496953872932984,4500
22,1,Month-to-month,Mailed check,19.9,400.3,0,2.990719731730447,18.195454545454545,0.049712715463402446,4501
1,1,Month-to-month,Electronic check,84.3,84.3,1,4.4343818650078095,84.3,1.0,4502
38,1,Month-to-month,Credit card (automatic),68.15,2656.3,0,4.221711158142542,69.90263157894738,0.02565598765199714,4503
17,1,One year,Electronic check,80.85,1445.95,0,4.392595586023115,85.05588235294118,0.05591479650057055,4504
70,1,Two year,Bank transfer (automatic),75.5,5212.65,0,4.324132656254979,74.46642857142857,0.014483995664393352,4505
72,1,Two year,Credit card (automatic),92.45,6440.25,1,4.5266679578331335,89.44791666666667,0.01435503280152168,4506
28,1,Month-to-month,Electronic check,80.6,2244.95,0,4.389498649512583,80.17678571428571,0.035902804071360164,4507
15,1,Month-to-month,Bank transfer (automatic),83.2,1130.0,0,4.421247347827163,75.33333333333333,0.0736283185840708,4508
72,1,Two year,Bank transfer (automatic),87.55,6463.15,0,4.472210058731861,89.76597222222222,0.013546026318436056,4509
11,1,Month-to-month,Electronic check,99.55,1131.2,1,4.6006600305102054,102.83636363636364,0.08800388967468174,4510
8,1,Month-to-month,Electronic check,81.25,585.95,1,4.3975308212098465,73.24375,0.13866370850755183,4511
57,1,One year,Bank transfer (automatic),109.4,6252.7,0,4.695010889987881,109.69649122807017,0.017496441537255908,4512
1,1,Month-to-month,Bank transfer (automatic),19.95,19.95,1,2.9932291433358724,19.95,1.0,4513
46,0,Month-to-month,Electronic check,45.55,2062.15,0,3.8188106237059674,44.82934782608696,0.02208859685279926,4514
30,1,One year,Credit card (automatic),20.7,587.1,0,3.0301337002713233,19.57,0.03525804803270311,4515
10,1,Month-to-month,Electronic check,75.3,720.45,0,4.321480134805848,72.045,0.10451800957734748,4516
23,1,Month-to-month,Electronic check,99.25,2186.4,1,4.5976419195673,95.0608695652174,0.04539425539699963,4517
32,1,Month-to-month,Credit card (automatic),93.4,2979.3,0,4.536891345234797,93.103125,0.03134964588997415,4518
13,1,Month-to-month,Credit card (automatic),73.75,956.65,0,4.300680995219929,73.58846153846153,0.07709193539957142,4519
39,1,Two year,Electronic check,80.45,3201.55,1,4.387635873438392,82.09102564102565,0.02512845340538177,4520
44,1,Month-to-month,Credit card (automatic),88.15,3973.2,0,4.4790399088438795,90.3,0.022186147186147188,4521
9,1,Month-to-month,Mailed check,49.2,447.9,0,3.8958936234982624,49.766666666666666,0.10984594775619559,4522
67,1,Two year,Mailed check,19.65,1335.2,0,2.9780773383152703,19.928358208955224,0.014716896345116835,4523
9,1,Month-to-month,Bank transfer (automatic),79.35,661.25,1,4.373868446972418,73.47222222222223,0.12,4524
15,1,Month-to-month,Electronic check,79.75,1111.85,1,4.378896741664954,74.12333333333332,0.07172730134460584,4525
