customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_to_tenure_Ratio
3515,60,1,3,Electronic check,110.6,6586.85,0,1.8433333333333333
3516,17,1,0,Credit card (automatic),55.5,934.15,0,3.264705882352941
3517,3,1,0,Electronic check,43.3,123.65,1,14.433333333333332
3518,70,1,1,Bank transfer (automatic),109.5,7534.65,1,1.5642857142857143
3519,1,1,0,Mailed check,19.45,19.45,0,19.45
3520,43,1,0,Electronic check,84.85,3645.6,0,1.9732558139534881
3521,16,1,0,Mailed check,19.6,314.45,0,1.225
3522,57,1,1,Electronic check,53.45,3053.0,0,0.9377192982456141
3523,37,1,1,Credit card (automatic),19.8,677.05,0,0.5351351351351351
3524,72,1,3,Credit card (automatic),112.1,7965.95,0,1.5569444444444445
3525,11,1,0,Credit card (automatic),84.8,906.85,1,7.709090909090909
3526,50,1,0,Electronic check,95.05,4888.7,1,1.901
3527,5,1,0,Electronic check,50.35,237.25,1,10.07
3528,1,1,0,Bank transfer (automatic),74.6,74.6,1,74.6
3529,16,1,0,Mailed check,19.7,342.4,1,1.23125
3530,2,1,0,Electronic check,74.2,140.1,0,37.1
3531,17,1,0,Mailed check,69.0,1108.0,0,4.0588235294117645
3532,16,1,1,Credit card (automatic),19.35,295.55,0,1.209375
3533,15,1,0,Electronic check,59.45,892.65,1,3.9633333333333334
3534,10,1,1,Mailed check,19.8,198.25,0,1.98
3535,46,1,1,Bank transfer (automatic),105.2,4822.85,1,2.2869565217391306
3536,64,1,3,Credit card (automatic),109.2,6741.15,0,1.70625
3537,1,1,0,Mailed check,79.15,79.15,0,79.15
3538,25,1,1,Mailed check,53.65,1355.45,0,2.146
3539,71,1,3,Credit card (automatic),100.2,7209.0,0,1.411267605633803
3540,8,1,0,Mailed check,45.15,438.4,1,5.64375
3541,72,1,3,Bank transfer (automatic),108.65,7726.35,0,1.5090277777777779
3542,49,0,0,Bank transfer (automatic),40.65,2070.75,0,0.8295918367346938
3543,29,0,1,Credit card (automatic),55.35,1636.95,0,1.9086206896551725
3544,72,1,3,Bank transfer (automatic),105.6,7581.5,0,1.4666666666666666
3545,31,1,0,Electronic check,93.8,3019.5,1,3.0258064516129033
3546,50,1,0,Electronic check,95.7,4729.75,0,1.9140000000000001
3547,71,1,3,Electronic check,83.2,6126.1,0,1.171830985915493
3548,70,1,3,Credit card (automatic),90.05,6333.4,0,1.2864285714285715
3549,71,1,1,Credit card (automatic),97.65,6687.85,0,1.3753521126760564
3550,61,1,3,Bank transfer (automatic),68.05,4158.25,0,1.1155737704918032
3551,32,1,0,Electronic check,96.2,3183.4,1,3.00625
3552,1,1,0,Electronic check,79.6,79.6,1,79.6
3553,68,1,3,Bank transfer (automatic),102.1,7149.35,0,1.5014705882352941
3554,62,1,3,Bank transfer (automatic),23.4,1429.65,0,0.37741935483870964
3555,7,1,0,Electronic check,71.05,472.65,0,10.15
3556,20,1,0,Electronic check,85.25,1734.5,1,4.2625
3557,6,1,1,Mailed check,19.45,113.5,0,3.2416666666666667
3558,33,0,0,Bank transfer (automatic),59.45,1884.65,0,1.8015151515151515
3559,28,1,1,Bank transfer (automatic),92.2,2568.15,0,3.292857142857143
3560,27,1,3,Credit card (automatic),19.85,470.0,0,0.7351851851851853
3561,7,1,0,Mailed check,43.9,278.4,0,6.271428571428571
3562,26,1,0,Electronic check,80.5,2088.8,1,3.0961538461538463
3563,5,1,0,Electronic check,89.8,502.6,1,17.96
3564,30,1,0,Credit card (automatic),90.5,2595.85,0,3.0166666666666666
3565,63,1,1,Credit card (automatic),90.45,5825.5,0,1.4357142857142857
3566,1,1,0,Electronic check,50.75,50.75,1,50.75
3567,53,1,1,Electronic check,84.6,4449.75,0,1.5962264150943395
3568,14,1,0,Credit card (automatic),89.65,1208.35,1,6.403571428571429
3569,21,1,0,Bank transfer (automatic),99.15,1956.4,0,4.7214285714285715
3570,17,1,1,Mailed check,19.95,310.6,0,1.173529411764706
3571,16,1,3,Mailed check,20.5,290.55,0,1.28125
3572,35,1,0,Electronic check,62.1,2096.1,0,1.7742857142857142
3573,32,1,0,Electronic check,79.5,2665.0,0,2.484375
3574,28,1,0,Bank transfer (automatic),19.55,543.8,0,0.6982142857142858
3575,1,1,0,Mailed check,20.35,20.35,0,20.35
3576,59,0,0,Electronic check,51.7,3005.8,0,0.876271186440678
3577,72,1,1,Bank transfer (automatic),23.3,1623.15,0,0.3236111111111111
3578,36,1,1,Mailed check,65.4,2498.4,1,1.8166666666666669
3579,40,1,0,Mailed check,65.1,2586.0,0,1.6275
3580,40,1,0,Electronic check,81.2,3292.3,0,2.0300000000000002
3581,9,1,0,Mailed check,72.9,651.4,1,8.100000000000001
3582,63,1,3,Credit card (automatic),74.5,4674.55,0,1.1825396825396826
3583,3,1,0,Electronic check,80.5,232.35,0,26.833333333333332
3584,40,0,1,Mailed check,60.3,2448.5,0,1.5074999999999998
3585,8,1,0,Mailed check,75.0,658.1,0,9.375
3586,34,1,1,Mailed check,90.15,3128.8,0,2.6514705882352945
3587,5,0,0,Mailed check,40.0,223.45,1,8.0
3588,9,1,0,Credit card (automatic),99.45,919.4,1,11.05
3589,9,1,0,Credit card (automatic),69.05,653.95,0,7.672222222222222
3590,31,1,0,Bank transfer (automatic),59.7,1825.5,0,1.9258064516129034
3591,50,1,1,Bank transfer (automatic),19.85,943.1,0,0.397
3592,2,1,0,Electronic check,86.25,181.65,1,43.125
3593,1,1,0,Electronic check,45.65,45.65,1,45.65
3594,8,1,0,Mailed check,70.1,551.35,1,8.7625
3595,9,0,0,Electronic check,40.75,359.4,0,4.527777777777778
3596,2,1,0,Bank transfer (automatic),70.2,115.95,1,35.1
3597,3,1,0,Electronic check,55.35,165.2,1,18.45
3598,25,1,0,Credit card (automatic),95.7,2338.35,0,3.8280000000000003
3599,1,1,0,Electronic check,46.3,46.3,0,46.3
3600,45,1,0,Mailed check,81.3,3541.1,0,1.8066666666666666
3601,51,1,0,Electronic check,84.2,4146.05,1,1.6509803921568629
3602,55,1,0,Credit card (automatic),20.0,1087.25,0,0.36363636363636365
3603,38,1,0,Bank transfer (automatic),66.15,2522.4,0,1.7407894736842107
3604,2,1,0,Mailed check,45.85,81.0,1,22.925
3605,38,1,0,Electronic check,19.6,717.3,0,0.5157894736842106
3606,34,1,0,Electronic check,49.8,1734.2,0,1.464705882352941
3607,70,1,1,Electronic check,101.75,7069.3,0,1.4535714285714285
3608,13,1,1,Mailed check,55.15,742.9,0,4.242307692307692
3609,39,1,0,Electronic check,75.25,3017.65,1,1.9294871794871795
3610,61,1,1,Electronic check,103.95,6423.0,0,1.7040983606557378
3611,12,1,0,Bank transfer (automatic),100.15,1164.3,1,8.345833333333333
3612,41,1,3,Credit card (automatic),99.65,4220.35,0,2.430487804878049
3613,21,1,0,Electronic check,73.7,1558.7,0,3.5095238095238095
3614,55,0,1,Bank transfer (automatic),50.05,2743.45,0,0.9099999999999999
3615,69,0,3,Bank transfer (automatic),60.25,4055.5,0,0.8731884057971014
3616,26,1,0,Electronic check,105.75,2710.25,1,4.0673076923076925
3617,69,1,1,Credit card (automatic),87.3,6055.55,0,1.2652173913043478
3618,18,0,0,Electronic check,48.35,810.7,1,2.6861111111111113
3619,47,1,0,Electronic check,54.25,2538.2,0,1.1542553191489362
3620,72,1,3,Bank transfer (automatic),85.3,6129.2,0,1.1847222222222222
3621,33,0,0,Electronic check,50.0,1750.85,0,1.5151515151515151
3622,2,0,0,Mailed check,24.4,36.55,1,12.2
3623,72,1,3,Credit card (automatic),90.95,6652.45,0,1.2631944444444445
3624,37,1,0,Bank transfer (automatic),72.25,2575.45,0,1.9527027027027026
3625,62,1,0,Credit card (automatic),96.1,6019.35,0,1.5499999999999998
3626,71,1,3,Credit card (automatic),19.85,1379.6,0,0.2795774647887324
3627,23,1,0,Bank transfer (automatic),55.3,1284.2,0,2.404347826086956
3628,16,1,1,Mailed check,20.1,296.15,0,1.25625
3629,9,1,0,Mailed check,69.5,653.25,0,7.722222222222222
3630,17,1,3,Mailed check,25.15,412.6,0,1.4794117647058822
3631,4,1,0,Bank transfer (automatic),20.95,85.5,1,5.2375
3632,1,1,0,Electronic check,49.55,49.55,1,49.55
3633,24,1,0,Mailed check,79.65,1928.7,0,3.31875
3634,1,1,0,Electronic check,71.25,71.25,0,71.25
3635,72,1,3,Bank transfer (automatic),113.8,7845.8,0,1.5805555555555555
3636,72,1,3,Electronic check,24.55,1750.7,0,0.34097222222222223
3637,11,1,0,Credit card (automatic),19.7,216.2,0,1.7909090909090908
3638,9,1,0,Mailed check,20.25,178.5,1,2.25
3639,2,1,0,Credit card (automatic),50.15,115.1,1,25.075
3640,60,1,1,Credit card (automatic),100.5,6029.0,0,1.675
3641,29,1,0,Electronic check,95.9,2745.2,1,3.306896551724138
3642,49,1,3,Bank transfer (automatic),74.45,3721.9,0,1.519387755102041
3643,30,1,0,Electronic check,104.1,3121.1,0,3.4699999999999998
3644,53,1,1,Credit card (automatic),19.05,990.45,0,0.359433962264151
3645,39,1,3,Mailed check,25.0,1004.35,0,0.6410256410256411
3646,9,1,0,Mailed check,19.05,157.65,0,2.1166666666666667
3647,39,1,1,Electronic check,81.9,3219.75,0,2.1
3648,8,1,0,Electronic check,69.7,572.85,0,8.7125
3649,51,1,1,Electronic check,90.15,4554.85,0,1.7676470588235296
3650,71,1,3,Credit card (automatic),25.35,1847.55,0,0.3570422535211268
3651,71,1,3,Mailed check,24.65,1766.75,0,0.3471830985915493
3652,70,1,3,Credit card (automatic),19.55,1462.05,0,0.2792857142857143
3653,1,0,0,Electronic check,25.25,25.25,1,25.25
3654,38,0,3,Bank transfer (automatic),60.0,2193.2,0,1.5789473684210527
3655,28,1,0,Credit card (automatic),89.9,2433.5,0,3.210714285714286
3656,32,1,0,Bank transfer (automatic),19.4,641.15,0,0.60625
3657,49,1,3,Mailed check,49.8,2398.4,0,1.0163265306122449
3658,37,1,3,Bank transfer (automatic),24.1,861.85,0,0.6513513513513514
3659,10,1,0,Electronic check,54.25,583.0,0,5.425
3660,67,1,1,Credit card (automatic),109.9,7332.4,0,1.6402985074626866
3661,7,0,1,Credit card (automatic),35.5,249.55,0,5.071428571428571
3662,51,1,1,Credit card (automatic),87.55,4475.9,0,1.7166666666666666
3663,9,1,0,Electronic check,45.15,416.45,1,5.016666666666667
3664,9,1,0,Mailed check,88.4,788.6,0,9.822222222222223
3665,4,1,0,Mailed check,50.8,202.3,0,12.7
3666,71,1,3,Electronic check,99.0,6994.6,0,1.3943661971830985
3667,50,1,0,Bank transfer (automatic),84.4,4116.15,1,1.6880000000000002
3668,24,1,3,Electronic check,96.55,2263.45,0,4.022916666666666
3669,22,1,1,Bank transfer (automatic),59.75,1374.35,0,2.715909090909091
3670,44,1,0,Electronic check,111.5,4915.15,0,2.534090909090909
3671,33,1,0,Bank transfer (automatic),24.25,838.5,0,0.7348484848484849
3672,1,1,0,Electronic check,75.1,75.1,1,75.1
3673,54,1,1,Credit card (automatic),70.15,3715.65,1,1.2990740740740743
3674,42,1,0,Electronic check,101.75,4273.45,1,2.4226190476190474
3675,1,1,0,Electronic check,45.8,45.8,1,45.8
3676,1,1,0,Mailed check,20.5,20.5,0,20.5
3677,30,1,1,Electronic check,70.4,2044.75,0,2.3466666666666667
3678,1,0,0,Mailed check,30.55,30.55,0,30.55
3679,16,1,0,Electronic check,84.9,1398.25,0,5.30625
3680,1,1,0,Mailed check,20.1,20.1,1,20.1
3681,9,0,0,Mailed check,40.65,328.95,1,4.516666666666667
3682,46,1,0,Electronic check,101.0,4680.05,1,2.1956521739130435
3683,1,1,0,Electronic check,69.1,69.1,1,69.1
3684,71,1,3,Bank transfer (automatic),54.5,3778.2,0,0.7676056338028169
3685,43,1,0,Credit card (automatic),75.35,3161.4,0,1.7523255813953487
3686,50,0,1,Bank transfer (automatic),44.45,2188.45,0,0.889
3687,13,1,0,Mailed check,75.0,999.45,1,5.769230769230769
3688,19,1,1,Bank transfer (automatic),100.0,1888.65,1,5.2631578947368425
3689,41,1,0,Bank transfer (automatic),98.05,3990.6,0,2.3914634146341465
3690,1,1,0,Electronic check,71.15,71.15,1,71.15
3691,24,0,0,Credit card (automatic),54.15,1240.25,1,2.25625
3692,40,1,1,Bank transfer (automatic),63.9,2635.0,0,1.5975
3693,3,1,0,Bank transfer (automatic),69.15,235.0,0,23.05
3694,37,1,1,Bank transfer (automatic),64.65,2347.85,0,1.7472972972972975
3695,67,1,3,Credit card (automatic),108.75,7156.2,1,1.623134328358209
3696,32,1,0,Electronic check,98.85,3089.6,0,3.0890625
3697,6,1,0,Electronic check,49.15,270.8,1,8.191666666666666
3698,32,1,0,Electronic check,89.6,2901.8,0,2.8
3699,59,1,0,Electronic check,83.25,4949.1,0,1.4110169491525424
3700,30,1,1,Bank transfer (automatic),70.25,2198.9,0,2.341666666666667
3701,20,1,0,Electronic check,19.4,374.5,1,0.97
3702,27,1,3,Electronic check,24.5,761.95,0,0.9074074074074074
3703,20,1,0,Electronic check,79.15,1520.9,1,3.9575000000000005
3704,9,1,1,Mailed check,20.1,190.25,0,2.2333333333333334
3705,68,1,1,Credit card (automatic),73.0,5163.0,0,1.0735294117647058
3706,69,1,3,Credit card (automatic),61.4,4059.85,0,0.889855072463768
3707,26,1,0,Mailed check,84.3,2281.6,0,3.2423076923076923
3708,69,1,3,Bank transfer (automatic),19.9,1356.7,0,0.28840579710144926
3709,11,1,3,Mailed check,20.4,231.45,0,1.8545454545454545
3710,1,1,0,Mailed check,50.75,50.75,0,50.75
3711,10,1,1,Mailed check,20.45,242.4,0,2.045
3712,55,1,1,Bank transfer (automatic),75.75,4264.25,0,1.3772727272727272
3713,44,1,1,Electronic check,65.4,2774.55,0,1.4863636363636366
3714,46,1,0,Electronic check,80.4,3605.2,1,1.7478260869565219
3715,69,1,3,Bank transfer (automatic),59.75,4069.9,0,0.8659420289855072
3716,11,1,0,Electronic check,78.5,874.2,0,7.136363636363637
3717,11,1,0,Electronic check,102.0,1145.35,1,9.272727272727273
3718,29,1,0,Bank transfer (automatic),48.95,1323.7,0,1.6879310344827587
3719,57,1,0,Electronic check,99.65,5497.05,0,1.7482456140350877
3720,28,1,1,Credit card (automatic),18.25,534.7,0,0.6517857142857143
3721,42,1,0,Credit card (automatic),54.55,2455.05,0,1.2988095238095236
3722,2,1,0,Mailed check,20.65,38.7,1,10.325
3723,23,0,1,Bank transfer (automatic),40.65,947.4,0,1.767391304347826
3724,18,1,0,Mailed check,20.45,357.0,0,1.136111111111111
3725,62,1,1,Bank transfer (automatic),24.8,1476.25,0,0.4
3726,1,1,0,Mailed check,70.8,70.8,1,70.8
3727,16,1,0,Credit card (automatic),89.05,1448.6,1,5.565625
3728,3,1,0,Electronic check,96.6,291.9,1,32.199999999999996
3729,67,1,1,Bank transfer (automatic),88.8,5903.15,0,1.3253731343283581
3730,62,1,3,Credit card (automatic),20.05,1201.65,0,0.3233870967741936
3731,57,1,0,Credit card (automatic),104.5,5921.35,1,1.8333333333333333
3732,2,1,0,Electronic check,69.8,146.65,0,34.9
3733,23,1,3,Bank transfer (automatic),77.15,1759.4,0,3.354347826086957
3734,25,0,3,Bank transfer (automatic),35.05,844.45,0,1.402
3735,72,1,3,Bank transfer (automatic),108.1,7774.05,0,1.5013888888888889
3736,2,1,0,Electronic check,84.05,134.05,0,42.025
3737,8,1,1,Bank transfer (automatic),20.2,140.95,0,2.525
3738,5,1,0,Mailed check,50.6,249.95,1,10.120000000000001
3739,35,0,0,Electronic check,49.2,1701.65,0,1.4057142857142857
3740,24,1,1,Electronic check,24.6,592.65,0,1.0250000000000001
3741,2,1,0,Electronic check,71.65,135.75,0,35.825
3742,72,1,3,Credit card (automatic),104.9,7732.65,0,1.4569444444444446
3743,41,1,0,Electronic check,106.5,4282.4,0,2.597560975609756
3744,4,1,0,Electronic check,49.35,219.65,1,12.3375
3745,26,1,1,Bank transfer (automatic),75.5,2018.1,0,2.9038461538461537
3746,7,1,0,Electronic check,94.25,669.0,1,13.464285714285714
3747,1,1,0,Electronic check,68.95,68.95,1,68.95
3748,4,1,0,Mailed check,58.5,224.85,0,14.625
3749,48,1,3,Credit card (automatic),78.9,3771.5,0,1.64375
3750,2,1,0,Electronic check,93.85,196.75,1,46.925
3751,12,1,1,Electronic check,79.2,943.85,0,6.6000000000000005
3752,60,1,0,Bank transfer (automatic),109.45,6572.85,0,1.8241666666666667
3753,55,1,3,Electronic check,59.2,3175.85,0,1.0763636363636364
3754,1,0,0,Mailed check,29.15,29.15,0,29.15
3755,1,1,0,Mailed check,20.05,20.05,0,20.05
3756,4,1,0,Electronic check,76.05,318.9,1,19.0125
3757,1,0,0,Mailed check,24.45,24.45,1,24.45
3758,42,1,3,Credit card (automatic),66.5,2762.75,0,1.5833333333333333
3759,1,1,0,Bank transfer (automatic),49.55,49.55,0,49.55
3760,7,1,0,Credit card (automatic),89.35,631.85,1,12.764285714285714
3761,3,1,0,Credit card (automatic),73.6,232.5,0,24.53333333333333
3762,72,1,3,Credit card (automatic),82.65,5919.35,0,1.1479166666666667
3763,15,1,0,Electronic check,49.0,749.25,0,3.2666666666666666
3764,4,1,0,Electronic check,80.35,307.4,1,20.0875
3765,11,1,1,Electronic check,25.2,245.15,0,2.290909090909091
3766,5,1,0,Mailed check,25.45,134.75,0,5.09
3767,1,1,0,Electronic check,55.8,55.8,1,55.8
3768,72,1,3,Credit card (automatic),110.9,8240.85,0,1.5402777777777779
3769,55,1,0,Credit card (automatic),77.75,4266.4,0,1.4136363636363636
3770,40,1,0,Electronic check,26.2,1077.5,0,0.655
3771,57,1,3,Bank transfer (automatic),19.9,1115.6,0,0.34912280701754383
3772,1,1,0,Electronic check,79.05,79.05,1,79.05
3773,1,1,0,Electronic check,95.0,95.0,1,95.0
3774,1,0,0,Mailed check,25.2,25.2,1,25.2
3775,52,1,1,Electronic check,80.85,4079.55,0,1.5548076923076921
3776,41,1,0,Electronic check,98.4,4187.75,1,2.4000000000000004
3777,43,1,1,Mailed check,56.35,2391.15,0,1.3104651162790697
3778,47,1,3,Bank transfer (automatic),19.3,890.5,0,0.41063829787234046
3779,3,1,0,Bank transfer (automatic),50.4,137.25,0,16.8
3780,66,1,3,Credit card (automatic),79.4,5154.6,1,1.2030303030303031
3781,55,1,3,Credit card (automatic),55.25,3119.9,0,1.0045454545454546
3782,29,1,1,Mailed check,19.1,529.5,0,0.6586206896551725
3783,12,1,0,Electronic check,84.05,966.55,0,7.004166666666666
3784,66,1,0,Electronic check,105.2,6936.85,0,1.593939393939394
3785,35,1,0,Electronic check,101.4,3496.3,1,2.8971428571428572
3786,10,1,0,Electronic check,89.8,914.3,1,8.98
3787,27,1,0,Bank transfer (automatic),75.75,1929.0,0,2.8055555555555554
3788,58,1,0,Electronic check,95.3,5817.7,0,1.643103448275862
3789,54,1,3,Bank transfer (automatic),109.75,6110.2,1,2.0324074074074074
3790,9,1,0,Mailed check,19.85,178.8,0,2.2055555555555557
3791,2,1,1,Credit card (automatic),19.3,28.3,1,9.65
3792,6,1,0,Electronic check,69.1,435.0,0,11.516666666666666
3793,26,1,0,Electronic check,91.25,2351.8,1,3.5096153846153846
3794,9,1,0,Mailed check,20.25,186.15,0,2.25
3795,8,1,0,Mailed check,54.75,445.85,0,6.84375
3796,12,1,0,Electronic check,81.45,912.0,0,6.7875000000000005
3797,15,1,0,Electronic check,49.1,679.55,1,3.2733333333333334
3798,43,1,1,Electronic check,80.2,3581.6,0,1.8651162790697675
3799,42,1,0,Electronic check,100.3,4222.95,0,2.388095238095238
3800,31,1,0,Credit card (automatic),65.25,1994.3,1,2.1048387096774195
3801,66,1,3,Credit card (automatic),90.95,5930.05,0,1.3780303030303032
3802,18,1,0,Electronic check,85.45,1505.85,1,4.747222222222223
3803,1,1,0,Mailed check,20.0,20.0,0,20.0
3804,61,1,3,Electronic check,94.1,5638.3,1,1.542622950819672
3805,10,1,0,Electronic check,79.85,797.25,0,7.984999999999999
3806,1,1,0,Electronic check,71.65,71.65,1,71.65
3807,18,1,0,Electronic check,73.55,1359.45,0,4.086111111111111
3808,24,1,0,Electronic check,104.65,2542.45,1,4.360416666666667
3809,3,1,0,Mailed check,19.3,54.7,0,6.433333333333334
3810,50,1,1,Credit card (automatic),20.15,989.05,0,0.40299999999999997
3811,1,1,0,Electronic check,44.55,44.55,0,44.55
3812,2,1,0,Mailed check,54.45,87.3,0,27.225
3813,17,1,1,Bank transfer (automatic),19.65,351.55,0,1.1558823529411764
3814,69,1,3,Electronic check,105.0,7297.75,0,1.5217391304347827
3815,72,1,3,Credit card (automatic),88.7,6301.7,0,1.2319444444444445
3816,3,1,0,Electronic check,74.25,210.3,1,24.75
3817,50,1,3,Bank transfer (automatic),75.15,3822.45,0,1.5030000000000001
3818,53,1,3,Mailed check,20.25,1048.45,0,0.38207547169811323
3819,58,1,3,Credit card (automatic),109.1,6393.65,0,1.8810344827586205
3820,46,0,1,Bank transfer (automatic),30.75,1489.3,0,0.6684782608695652
3821,72,1,0,Credit card (automatic),112.9,8061.5,0,1.5680555555555555
3822,1,1,0,Electronic check,74.2,74.2,1,74.2
3823,6,1,0,Mailed check,94.05,518.75,0,15.674999999999999
3824,72,1,3,Bank transfer (automatic),78.85,5763.15,0,1.0951388888888889
3825,4,1,0,Mailed check,55.3,238.5,0,13.825
3826,52,1,3,Mailed check,19.35,1031.7,0,0.3721153846153846
3827,0,1,3,Mailed check,25.35,533.25,0,inf
3828,2,1,1,Mailed check,20.45,34.8,0,10.225
3829,65,1,3,Bank transfer (automatic),19.35,1319.95,0,0.2976923076923077
3830,43,1,0,Electronic check,101.0,4388.4,1,2.3488372093023258
3831,4,1,0,Electronic check,100.2,420.2,1,25.05
3832,25,1,1,Electronic check,89.05,2177.45,1,3.562
3833,51,1,1,Credit card (automatic),78.65,3950.85,0,1.5421568627450981
3834,12,1,0,Bank transfer (automatic),74.75,827.05,0,6.229166666666667
3835,57,1,1,Bank transfer (automatic),70.1,3913.3,1,1.2298245614035086
3836,24,1,1,Mailed check,19.9,533.5,0,0.8291666666666666
3837,64,1,1,Bank transfer (automatic),58.35,3756.45,0,0.91171875
3838,4,1,1,Electronic check,105.65,443.9,1,26.4125
3839,26,1,0,Bank transfer (automatic),100.5,2599.95,0,3.8653846153846154
3840,15,1,0,Mailed check,20.05,284.3,0,1.3366666666666667
3841,64,1,3,Credit card (automatic),25.65,1740.8,0,0.40078125
3842,36,1,0,Electronic check,96.5,3436.1,1,2.6805555555555554
3843,27,1,0,Credit card (automatic),95.0,2462.55,0,3.5185185185185186
3844,1,1,0,Mailed check,70.85,70.85,1,70.85
3845,35,1,1,Credit card (automatic),85.95,3110.1,1,2.455714285714286
3846,4,1,0,Electronic check,73.9,280.85,1,18.475
3847,8,1,0,Electronic check,45.45,411.75,0,5.68125
3848,10,1,0,Credit card (automatic),20.0,198.6,0,2.0
3849,2,1,0,Mailed check,49.2,103.7,0,24.6
3850,58,1,3,Bank transfer (automatic),109.45,6144.55,1,1.8870689655172415
3851,51,1,3,Credit card (automatic),83.25,4089.45,0,1.6323529411764706
3852,46,1,3,Mailed check,19.25,864.2,0,0.41847826086956524
3853,1,1,0,Bank transfer (automatic),19.65,19.65,0,19.65
3854,46,1,0,Bank transfer (automatic),72.8,3249.4,0,1.5826086956521739
3855,50,1,0,Bank transfer (automatic),109.65,5405.8,0,2.193
3856,53,1,0,Credit card (automatic),65.0,3363.8,0,1.2264150943396226
3857,61,1,0,Electronic check,114.1,7132.15,0,1.8704918032786884
3858,5,1,0,Bank transfer (automatic),20.65,93.55,0,4.13
3859,47,1,1,Bank transfer (automatic),86.95,4138.9,0,1.85
3860,54,1,1,Bank transfer (automatic),94.75,5121.75,0,1.7546296296296295
3861,19,0,0,Credit card (automatic),25.35,566.1,0,1.3342105263157895
3862,26,1,3,Electronic check,105.45,2715.3,0,4.055769230769231
3863,70,1,3,Mailed check,25.4,1782.05,0,0.3628571428571428
3864,17,1,0,Electronic check,102.55,1742.5,0,6.0323529411764705
3865,30,1,0,Electronic check,100.2,2983.8,1,3.3400000000000003
3866,1,1,0,Mailed check,24.0,24.0,0,24.0
3867,19,1,3,Mailed check,25.6,485.9,0,1.3473684210526315
3868,26,1,3,Credit card (automatic),73.5,1905.7,0,2.826923076923077
3869,21,1,0,Bank transfer (automatic),74.05,1565.7,1,3.526190476190476
3870,50,1,1,Electronic check,98.25,4858.7,0,1.965
3871,68,0,1,Electronic check,54.4,3723.65,0,0.7999999999999999
3872,3,1,0,Bank transfer (automatic),101.55,298.35,1,33.85
3873,9,1,0,Electronic check,103.1,970.45,0,11.455555555555556
3874,51,0,3,Bank transfer (automatic),34.2,1782.0,0,0.6705882352941177
3875,9,1,0,Electronic check,43.75,405.7,0,4.861111111111111
3876,41,1,1,Electronic check,111.95,4534.9,1,2.7304878048780488
3877,22,1,0,Electronic check,100.65,2415.95,0,4.575
3878,21,0,1,Electronic check,55.95,1157.05,1,2.6642857142857146
3879,71,1,3,Bank transfer (automatic),116.05,8297.5,0,1.634507042253521
3880,1,1,0,Electronic check,45.75,45.75,1,45.75
3881,26,1,1,Credit card (automatic),82.0,2083.1,0,3.1538461538461537
3882,71,1,3,Bank transfer (automatic),65.15,4681.75,0,0.917605633802817
3883,4,1,0,Credit card (automatic),44.8,176.2,0,11.2
3884,12,1,0,Electronic check,79.8,1001.2,0,6.6499999999999995
3885,18,1,0,Electronic check,88.85,1594.75,0,4.936111111111111
3886,3,1,0,Electronic check,74.95,212.4,0,24.983333333333334
3887,72,1,1,Bank transfer (automatic),106.85,7677.4,0,1.4840277777777777
3888,11,1,0,Electronic check,74.95,815.5,1,6.8136363636363635
3889,1,1,0,Credit card (automatic),80.15,80.15,1,80.15
3890,13,1,1,Credit card (automatic),19.3,259.65,0,1.4846153846153847
3891,72,1,1,Electronic check,109.25,8109.8,1,1.5173611111111112
3892,42,1,1,Credit card (automatic),56.1,2386.85,0,1.3357142857142859
3893,17,1,0,Credit card (automatic),19.7,340.35,0,1.1588235294117646
3894,7,1,0,Mailed check,51.3,419.35,0,7.328571428571428
3895,68,1,3,Mailed check,118.6,7990.05,0,1.7441176470588236
3896,56,1,3,Bank transfer (automatic),24.15,1402.25,0,0.43124999999999997
3897,38,1,1,Mailed check,20.3,749.35,0,0.5342105263157895
3898,72,1,3,Electronic check,115.5,8425.15,0,1.6041666666666667
3899,48,1,1,Credit card (automatic),25.05,1171.5,0,0.521875
3900,52,1,0,Electronic check,109.1,5647.95,0,2.098076923076923
3901,35,1,1,Mailed check,19.65,708.8,0,0.5614285714285714
3902,67,1,3,Bank transfer (automatic),111.3,7567.2,0,1.6611940298507462
3903,1,0,0,Mailed check,29.9,29.9,0,29.9
3904,53,1,0,Mailed check,80.6,4348.1,0,1.520754716981132
3905,34,1,0,Mailed check,20.8,635.9,0,0.611764705882353
3906,3,0,0,Credit card (automatic),35.2,108.95,1,11.733333333333334
3907,1,1,0,Electronic check,78.8,78.8,1,78.8
3908,19,1,0,Mailed check,89.95,1682.4,0,4.734210526315789
3909,60,1,3,Bank transfer (automatic),116.05,6925.9,0,1.9341666666666666
3910,11,1,3,Credit card (automatic),19.55,223.15,0,1.7772727272727273
3911,47,1,0,Electronic check,106.4,5127.95,1,2.2638297872340427
3912,18,1,0,Electronic check,49.4,874.8,1,2.7444444444444445
3913,60,1,3,Credit card (automatic),115.25,6758.45,0,1.9208333333333334
3914,72,1,3,Credit card (automatic),24.8,1874.3,0,0.34444444444444444
3915,39,1,1,Mailed check,19.9,791.15,0,0.5102564102564102
3916,59,1,1,Credit card (automatic),81.25,4639.45,0,1.3771186440677967
3917,2,1,0,Mailed check,69.95,143.9,0,34.975
3918,1,1,0,Electronic check,69.1,69.1,1,69.1
