customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Scaled_TotalCharges_to_MonthlyCharges_ratio
3582,63,1,Two year,Credit card (automatic),0.3236618051134285,0.5372432494807293,0,1.6598907903033242
3583,3,1,Month-to-month,Electronic check,0.5230774451333633,0.02464228017539811,0,0.04711019449350438
3584,40,0,One year,Mailed check,-0.14828854293375057,0.2803715670436187,0,-1.8907163122432027
3585,8,1,Month-to-month,Mailed check,0.3402797751150897,0.07377105931225479,0,0.2167953099396045
3586,34,1,One year,Mailed check,0.8438042661654253,0.3588737595199631,0,0.4253045094815946
3587,5,0,Month-to-month,Mailed check,-0.8229781250011965,0.023615278098315255,1,-0.028694903765857593
3588,9,1,Month-to-month,Credit card (automatic),1.1528985081963241,0.10392337872144011,1,0.09014096035567362
3589,9,1,Month-to-month,Credit card (automatic),0.142525932095321,0.0732921763212555,0,0.5142374811640443
3590,31,1,Month-to-month,Bank transfer (automatic),-0.16823010693574386,0.20848142164781908,0,-1.2392634436560714
3591,50,1,One year,Bank transfer (automatic),-1.4926823160681442,0.1066582044772675,0,-0.07145405511215175
3592,2,1,Month-to-month,Electronic check,0.7141841001524675,0.01879183014078006,1,0.02631230538003897
3593,1,1,Month-to-month,Electronic check,-0.6351950639824246,0.0030983152550196165,1,-0.004877738242476872
3594,8,1,Month-to-month,Mailed check,0.1774236690988095,0.06145280406185091,1,0.34636192777428737
3595,9,0,Month-to-month,Electronic check,-0.7980511699987046,0.039303023309485347,0,-0.049248750941057004
3596,2,1,Month-to-month,Bank transfer (automatic),0.18074726309914202,0.011210477729056083,1,0.062022945945837106
3597,3,1,Month-to-month,Electronic check,-0.31280644595019663,0.016893607200553887,1,-0.054006582726378975
3598,25,1,Month-to-month,Credit card (automatic),1.0282637331838649,0.26766097392107085,0,0.2603038163101393
3599,1,1,Month-to-month,Electronic check,-0.613591702980265,0.0031733210246942065,0,-0.005171714365238524
3600,45,1,Month-to-month,Mailed check,0.5496661971360212,0.40645049619201473,0,0.7394496847537342
3601,51,1,Month-to-month,Electronic check,0.6460504231456565,0.476257789060697,1,0.7371836191078872
3602,55,1,Month-to-month,Credit card (automatic),-1.4876969250676457,0.1232921763212555,0,-0.08287452520993104
3603,38,1,Month-to-month,Bank transfer (automatic),0.046141706085686136,0.28889914608816064,0,6.261128393294967
3604,2,1,Month-to-month,Mailed check,-0.62854787598176,0.007177475190399262,1,-0.011419138405628066
3605,38,1,Month-to-month,Electronic check,-1.5009913010689746,0.08060235402723287,0,-0.053699414493494774
3606,34,1,Month-to-month,Electronic check,-0.4972659129686364,0.1979459958458343,0,-0.39806870063566807
3607,70,1,One year,Electronic check,1.2293411702039656,0.8135818139856913,0,0.6618031134926574
3608,13,1,One year,Mailed check,-0.3194536339508612,0.08355642741749365,0,-0.26156042235020066
3609,39,1,Month-to-month,Electronic check,0.3485887601159204,0.3460477729056081,1,0.9927106450320794
3610,61,1,One year,Electronic check,1.302460238211275,0.739003000230787,0,0.5673900657771264
3611,12,1,Month-to-month,Bank transfer (automatic),1.1761636661986499,0.1321832448649896,1,0.11238507757360389
3612,41,1,Two year,Credit card (automatic),1.1595456961969886,0.48483152550196174,0,0.41812196543187935
3613,21,1,Month-to-month,Electronic check,0.29707305311077065,0.17769443803369492,0,0.5981506440014853
3614,55,0,One year,Bank transfer (automatic),-0.4889569279678058,0.31440687745211165,0,-0.643015487598967
3615,69,0,Two year,Bank transfer (automatic),-0.1499503399339166,0.4658089083775675,0,-3.106421156383176
3616,26,1,Month-to-month,Electronic check,1.3622849302172555,0.31057581352411723,1,0.22798153795519635
3617,69,1,One year,Credit card (automatic),0.749081837155956,0.696601661666282,0,0.9299406648425413
3618,18,0,Month-to-month,Electronic check,-0.5454580259734538,0.09138010616201248,1,-0.16752912563515884
3619,47,1,Month-to-month,Electronic check,-0.3493659799538514,0.2907223632587122,0,-0.8321427383888793
3620,72,1,Two year,Bank transfer (automatic),0.682609957149311,0.7051003923378721,0,1.0329477104062248
3621,33,0,Month-to-month,Electronic check,-0.4906187249679718,0.1998672974844219,0,-0.4073780459509968
3622,2,0,Month-to-month,Mailed check,-1.341458789053027,0.002048234479575351,1,-0.0015268709678522862
3623,72,1,Two year,Credit card (automatic),0.8703930181680831,0.7654800369259174,0,0.8794648175568134
3624,37,1,Month-to-month,Bank transfer (automatic),0.24888094010595296,0.29502077082852524,0,1.1853891692265777
3625,62,1,Month-to-month,Credit card (automatic),1.0415581091851935,0.6924244172628664,0,0.6647967224839209
3626,71,1,Two year,Credit card (automatic),-1.4926823160681442,0.15702746365105008,0,-0.10519818045722827
3627,23,1,Month-to-month,Bank transfer (automatic),-0.31446824295036285,0.14601892453265639,0,-0.46433599514754403
3628,16,1,One year,Mailed check,-1.4843733310673135,0.03200438495268867,0,-0.02156087305184637
3629,9,1,Month-to-month,Mailed check,0.1574821050968162,0.07321140087699055,0,0.46488711102751606
3630,17,1,Two year,Mailed check,-1.3165318340505352,0.04544195707362105,0,-0.03451641342679205
3631,4,1,Month-to-month,Bank transfer (automatic),-1.4561227820644893,0.00769674590353104,1,-0.005285780840966311
3632,1,1,Month-to-month,Electronic check,-0.5055748979694671,0.0035483498730671586,1,-0.007018445510879483
3633,24,1,Month-to-month,Mailed check,0.4948268961305394,0.2203900300023079,0,0.44538813820695633
3634,1,1,Month-to-month,Electronic check,0.21564500010263052,0.006052388645280407,0,0.028066445511836274
3635,72,1,Two year,Bank transfer (automatic),1.6298342472440013,0.9031848603738749,0,0.5541574929482137
3636,72,1,Two year,Electronic check,-1.3364733980525287,0.19984998846065083,0,-0.14953532838877795
3637,11,1,Month-to-month,Credit card (automatic),-1.4976677070686424,0.022778675282714055,0,-0.015209432089110301
3638,9,1,Month-to-month,Mailed check,-1.479387940066815,0.018428340641587816,1,-0.012456733046475639
3639,2,1,Month-to-month,Credit card (automatic),-0.4856333339674735,0.011112393261020079,1,-0.02288227039572279
3640,60,1,One year,Credit card (automatic),1.1877962451998125,0.6935379644588046,0,0.583886308162337
3641,29,1,Month-to-month,Electronic check,1.0349109211845293,0.314608816062774,1,0.3039960344632191
3642,49,1,Two year,Bank transfer (automatic),0.32200000811326246,0.4273136395107316,0,1.3270609588321047
3643,30,1,Month-to-month,Electronic check,1.3074456292117733,0.3579852296330487,0,0.27380506052008385
3644,53,1,One year,Credit card (automatic),-1.5192710680708021,0.11212208631433189,0,-0.073799921995952
3645,39,1,Two year,Mailed check,-1.3215172250510334,0.11372605585045005,0,-0.08605718767385591
3646,9,1,Month-to-month,Mailed check,-1.5192710680708021,0.01602238633741057,0,-0.010546101136353559
3647,39,1,One year,Electronic check,0.5696077611380149,0.36936879759981533,0,0.6484616657291612
3648,8,1,Month-to-month,Electronic check,0.16412929309748078,0.06393376413570276,0,0.38953292815153223
3649,51,1,One year,Electronic check,0.8438042661654253,0.523430648511424,0,0.6203223537729863
3650,71,1,Two year,Credit card (automatic),-1.3098846460498705,0.2110258481421648,0,-0.16110261982117358
3651,71,1,Two year,Mailed check,-1.3331498040521963,0.20170205400415417,0,-0.15129736612574787
3652,70,1,Two year,Credit card (automatic),-1.502653098069141,0.16654165705054236,0,-0.11083173971726595
3653,1,0,Month-to-month,Electronic check,-1.3132082400502028,0.00074428802215555,1,-0.000566770752311984
3654,38,0,Two year,Bank transfer (automatic),-0.1582593249347472,0.2509116085852758,0,-1.585445967804618
3655,28,1,Month-to-month,Credit card (automatic),0.8354952811645946,0.27864066466651277,0,0.33350357679832293
3656,32,1,Month-to-month,Bank transfer (automatic),-1.5076384890696393,0.0718151396261251,0,-0.047634190919629595
3657,49,1,Two year,Mailed check,-0.4972659129686364,0.2745903531040849,0,-0.5522002332007903
3658,37,1,Two year,Bank transfer (automatic),-1.3514295710540236,0.0972824832679437,0,-0.0719848709482285
3659,10,1,Month-to-month,Electronic check,-0.3493659799538514,0.06510500807754444,0,-0.1863518825906985
3660,67,1,One year,Credit card (automatic),1.5002140812310438,0.8439418416801292,0,0.5625476071972397
3661,7,0,One year,Credit card (automatic),-0.9725398550161476,0.02662704823447958,0,-0.02737887614285738
3662,51,1,One year,Credit card (automatic),0.7573908221567865,0.5143203323332564,0,0.6790686093457673
3663,9,1,Month-to-month,Electronic check,-0.6518130339840859,0.04588622201707824,1,-0.07039782824931752
3664,9,1,Month-to-month,Mailed check,0.785641371159611,0.0888299099930764,0,0.11306674171443258
3665,4,1,Month-to-month,Mailed check,-0.46402997296531395,0.021174705746595895,0,-0.04563219399661214
3666,71,1,Two year,Electronic check,1.1379423351948288,0.8049619201477037,0,0.7073837533339377
3667,50,1,Month-to-month,Bank transfer (automatic),0.6526976111463211,0.47280752365566575,1,0.7243898485016398
3668,24,1,Two year,Electronic check,1.0565142821866886,0.25901800138472186,0,0.24516280163163262
3669,22,1,One year,Bank transfer (automatic),-0.16656830993557784,0.156421647819063,0,-0.9390840783553657
3670,44,1,Month-to-month,Electronic check,1.5533915852363596,0.5650069236095083,0,0.36372472271602946
3671,33,1,Month-to-month,Bank transfer (automatic),-1.3464441800535252,0.0945880452342488,0,-0.07025025369450418
3672,1,1,Month-to-month,Electronic check,0.3436033691154218,0.006496653588737594,1,0.018907421092705486
3673,54,1,One year,Credit card (automatic),0.179085466098976,0.4265924301869375,1,2.3820605852580505
3674,42,1,Month-to-month,Electronic check,1.2293411702039656,0.49095891991691665,1,0.3993675082365129
3675,1,1,Month-to-month,Electronic check,-0.6302096729819263,0.0031156242787906754,1,-0.0049437899993642715
3676,1,1,Month-to-month,Mailed check,-1.4710789550659844,0.00019616893607200554,0,-0.00013335037891505048
3677,30,1,One year,Electronic check,0.1873944510998066,0.23378144472651743,0,1.2475366445189193
3678,1,0,Month-to-month,Mailed check,-1.1370577580325938,0.0013558735287329793,0,-0.0011924403304533922
3679,16,1,Month-to-month,Electronic check,0.6693155811479823,0.1591795522732518,0,0.237824363807927
3680,1,1,Month-to-month,Mailed check,-1.4843733310673135,0.00015001153934918058,1,-0.00010106051908202724
3681,9,0,Month-to-month,Mailed check,-0.801374763999037,0.03578929148396031,1,-0.044659868380885676
3682,46,1,Month-to-month,Electronic check,1.2044142152014738,0.5378779136856682,1,0.44658881213527707
3683,1,1,Month-to-month,Electronic check,0.14418772909548702,0.005804292637895223,1,0.04025510821417669
3684,71,1,Two year,Bank transfer (automatic),-0.3410569949530208,0.43381029309946917,0,-1.2719583515923043
3685,43,1,Month-to-month,Credit card (automatic),0.35191235411625243,0.3626355873528733,0,1.030471317960831
3686,50,0,One year,Bank transfer (automatic),-0.6750781919864114,0.25036348949919224,0,-0.3708659122323297
3687,13,1,Month-to-month,Mailed check,0.3402797751150897,0.11316062774059545,1,0.33255172953585665
3688,19,1,One year,Bank transfer (automatic),1.1711782751981514,0.21576852065543506,1,0.18423200397815545
3689,41,1,Month-to-month,Bank transfer (automatic),1.1063681921916724,0.45831987075928915,0,0.4142561888473812
3690,1,1,Month-to-month,Electronic check,0.21232140610229844,0.0060408492960997,1,0.02845143787899164
3691,24,0,Month-to-month,Credit card (automatic),-0.35268957395418365,0.14094738056773598,1,-0.3996358014996095
3692,40,1,One year,Bank transfer (automatic),-0.028639158921789646,0.3018924532656358,0,-10.541247181527588
3693,3,1,Month-to-month,Bank transfer (automatic),0.14584952609565352,0.024948072928686824,0,0.1710535069707731
3694,37,1,One year,Bank transfer (automatic),-0.003712203919297562,0.26875721209323794,0,-72.39828897764141
3695,67,1,Two year,Credit card (automatic),1.461992750227223,0.8236095084237249,1,0.5633471905354658
3696,32,1,Month-to-month,Electronic check,1.1329569441943304,0.3543503346411262,0,0.3127659320655934
3697,6,1,Month-to-month,Electronic check,-0.518869273970796,0.029079159935379646,1,-0.05604332612113073
3698,32,1,Month-to-month,Electronic check,0.8255244991635975,0.33267943687976,0,0.40299159772583754
3699,59,1,Month-to-month,Electronic check,0.6144762801425001,0.5689245326563582,0,0.925868989645006
3700,30,1,One year,Bank transfer (automatic),0.18240906009930805,0.25156935148857607,0,1.3791494312377655
3701,20,1,Month-to-month,Electronic check,-1.5076384890696393,0.041045465035771986,1,-0.027225004756346503
3702,27,1,Two year,Electronic check,-1.3381351950526947,0.0857546734364182,0,-0.06408520884396979
3703,20,1,Month-to-month,Electronic check,0.47820892612887816,0.17333256404338798,1,0.3624620005454991
3704,9,1,One year,Mailed check,-1.4843733310673135,0.019784214170320794,0,-0.013328327689702758
3705,68,1,One year,Credit card (automatic),0.27380789510844483,0.5936072005538887,0,2.167969628190537
3706,69,1,Two year,Credit card (automatic),-0.11172900893009581,0.46631087006692823,0,-4.173588171346616
3707,26,1,Month-to-month,Mailed check,0.6493740171459885,0.26111239326102004,0,0.4020986155384136
3708,69,1,Two year,Bank transfer (automatic),-1.491020519067978,0.15438495268866836,0,-0.10354314425208103
3709,11,1,Two year,Mailed check,-1.4744025490663168,0.02453842603277175,0,-0.016642962295684446
3710,1,1,Month-to-month,Mailed check,-0.46569176996548,0.003686822063235633,0,-0.007916871847464523
3711,10,1,One year,Mailed check,-1.4727407520661506,0.02580198476805908,0,-0.01751970584901703
3712,55,1,One year,Bank transfer (automatic),0.3652067301175816,0.4898972997922917,0,1.3414246217055332
3713,44,1,One year,Electronic check,0.021214751083194285,0.31799561504731133,0,14.98936347639819
3714,46,1,Month-to-month,Electronic check,0.5197538511330312,0.4138472190168474,1,0.7962369458440492
3715,69,1,Two year,Bank transfer (automatic),-0.16656830993557784,0.4674705746595892,0,-2.806479664951807
3716,11,1,Month-to-month,Electronic check,0.45660556512671835,0.09870759289176091,0,0.21617693788810333
3717,11,1,Month-to-month,Electronic check,1.2376501552047963,0.1299965381952458,1,0.10503496294858462
3718,29,1,Month-to-month,Bank transfer (automatic),-0.5255164619714603,0.15057696745903532,0,-0.2865313997855558
3719,57,1,Month-to-month,Electronic check,1.1595456961969886,0.6321543964920379,0,0.5451741993138706
3720,28,1,One year,Credit card (automatic),-1.5458598200734601,0.05953150242326334,0,-0.03851028511785394
3721,42,1,Month-to-month,Credit card (automatic),-0.3393951979528547,0.281127394414955,0,-0.8283187154993463
3722,2,1,Month-to-month,Mailed check,-1.4660935640654862,0.0022963304869605353,1,-0.0015662919088143305
3723,23,0,One year,Bank transfer (automatic),-0.801374763999037,0.10715439649203785,0,-0.13371321547151518
3724,18,1,Month-to-month,Mailed check,-1.4727407520661506,0.0390260789291484,0,-0.026498946861080327
3725,62,1,One year,Bank transfer (automatic),-1.328164413051698,0.16818024463420264,0,-0.12662607353541275
3726,1,1,Month-to-month,Mailed check,0.2006888271011353,0.006000461573967227,1,0.02989933052398253
3727,16,1,Month-to-month,Credit card (automatic),0.8072447321617703,0.16498961458573735,1,0.2043861149070636
3728,3,1,Month-to-month,Electronic check,1.0581760791868549,0.031513962612508654,1,0.02978139766372838
3729,67,1,One year,Bank transfer (automatic),0.7989357471609396,0.6790156935148858,0,0.8499002528398609
3730,62,1,Two year,Credit card (automatic),-1.4860351280674797,0.1364931917839834,0,-0.09185058226819073
3731,57,1,Month-to-month,Credit card (automatic),1.3207400052131024,0.6811158550657743,1,0.5157077489720437
3732,2,1,Month-to-month,Electronic check,0.16745288709781284,0.014753057927532887,0,0.08810273852677923
3733,23,1,Two year,Bank transfer (automatic),0.4117370461222332,0.2008539118393723,0,0.4878208403422226
3734,25,0,Two year,Bank transfer (automatic),-0.9874960280176428,0.09527463651050082,0,-0.09648103263945343
3735,72,1,Two year,Bank transfer (automatic),1.440389389225063,0.8949053773367183,0,0.6212940639740355
3736,2,1,Month-to-month,Electronic check,0.641065032145158,0.013299099930763905,0,0.020745321088972698
3737,8,1,One year,Bank transfer (automatic),-1.481049737066981,0.01409531502423263,0,-0.009517111189085721
3738,5,1,Month-to-month,Mailed check,-0.47067716096597834,0.026673205631202398,1,-0.05666985323116284
3739,35,0,Month-to-month,Electronic check,-0.5172074769706297,0.19418993768751444,0,-0.3754584887769164
3740,24,1,One year,Electronic check,-1.3348116010523623,0.06621855527348258,0,-0.049608915011883345
3741,2,1,Month-to-month,Electronic check,0.22893937610395967,0.01349526886683591,0,0.05894691029780656
3742,72,1,Two year,Credit card (automatic),1.3340343812144315,0.8901280867759058,0,0.6672452369372835
3743,41,1,Month-to-month,Electronic check,1.3872118852197473,0.49199169166858986,0,0.3546622523282763
3744,4,1,Month-to-month,Electronic check,-0.5122220859701314,0.02317678282944842,1,-0.045247527321186025
3745,26,1,One year,Bank transfer (automatic),0.356897745116751,0.23070620816985923,0,0.6464210304673932
3746,7,1,Month-to-month,Electronic check,0.9800716201790471,0.07502884837295178,1,0.07655445462163767
3747,1,1,Month-to-month,Electronic check,0.13920233809498894,0.005786983614124165,1,0.041572459868994736
3748,4,1,Month-to-month,Mailed check,-0.2081132349397309,0.02377682898684514,0,-0.11424948054712067
3749,48,1,Two year,Credit card (automatic),0.46989994112804756,0.4330371567043619,0,0.9215518428557526
3750,2,1,Month-to-month,Electronic check,0.966777244177718,0.020534271867066696,1,0.021239920561568346
3751,12,1,One year,Electronic check,0.47987072312904416,0.10674474959612279,0,0.22244480534274558
3752,60,1,Month-to-month,Bank transfer (automatic),1.4852579082295487,0.7562947149780753,0,0.5092009345902697
3753,55,1,Two year,Electronic check,-0.18484807693740507,0.36430302330948533,0,-1.970823983377706
3754,1,0,Month-to-month,Mailed check,-1.1835880740372453,0.0011943226402030922,0,-0.0010090695119368946
3755,1,1,Month-to-month,Mailed check,-1.4860351280674797,0.0001442418647588273,0,-9.706490918987037e-05
3756,4,1,Month-to-month,Electronic check,0.37517751211857825,0.03462958689129933,1,0.09230187250763136
3757,1,0,Month-to-month,Mailed check,-1.3397969920528607,0.0006519732287099005,1,-0.00048662090792645803
3758,42,1,Two year,Credit card (automatic),0.05777428508684881,0.316633971843988,0,5.4805346594598285
3759,1,1,Month-to-month,Bank transfer (automatic),-0.5055748979694671,0.0035483498730671586,0,-0.007018445510879483
3760,7,1,Month-to-month,Credit card (automatic),0.8172155141627669,0.07074198015231942,1,0.08656465635603383
3761,3,1,Month-to-month,Credit card (automatic),0.2937494591104381,0.024659589199169166,0,0.08394769227438183
3762,72,1,Two year,Credit card (automatic),0.5945347161405068,0.6808850680821602,0,1.1452402182705277
3763,15,1,Month-to-month,Electronic check,-0.5238546649712943,0.0842891760904685,0,-0.160901833517293
3764,4,1,Month-to-month,Electronic check,0.5180920541328647,0.03330256173551812,1,0.06427923661415134
3765,11,1,One year,Electronic check,-1.3148700370503688,0.026119316870528504,0,-0.019864561617908363
3766,5,1,Month-to-month,Mailed check,-1.3065610520495383,0.013379875375028848,0,-0.010240528258545968
3767,1,1,Month-to-month,Electronic check,-0.29785027294870164,0.004269559196861296,1,-0.014334582119374578
3768,72,1,Two year,Credit card (automatic),1.5334500212343665,0.9487710593122548,0,0.6187166494989721
3769,55,1,Month-to-month,Credit card (automatic),0.43167861012422654,0.49014539579967686,0,1.135440543738373
3770,40,1,Month-to-month,Electronic check,-1.2816340970470463,0.12216708977613663,0,-0.09532134800222322
3771,57,1,Two year,Bank transfer (automatic),-1.491020519067978,0.1265635818139857,0,-0.08488386323019842
3772,1,1,Month-to-month,Electronic check,0.4748853321285456,0.0069524578813754895,1,0.014640287688425686
3773,1,1,Month-to-month,Electronic check,1.0049985751815391,0.008792984075698132,1,0.008749250290339766
3774,1,0,Month-to-month,Mailed check,-1.3148700370503688,0.0007385183475651972,1,-0.0005616664208288645
3775,52,1,One year,Electronic check,0.534710024134526,0.4685841218555274,0,0.8763331538696529
3776,41,1,Month-to-month,Electronic check,1.1180007711928355,0.48106969766905144,1,0.4302946027092457
3777,43,1,One year,Mailed check,-0.27957050594687416,0.2737537502884837,0,-0.9791939581083857
3778,47,1,Two year,Bank transfer (automatic),-1.5109620830699715,0.10058850680821603,0,-0.06657248910167249
3779,3,1,Month-to-month,Bank transfer (automatic),-0.4773243489666429,0.013668359104546501,0,-0.02863536950113076
3780,66,1,Two year,Credit card (automatic),0.48651791112970877,0.5926378952227095,1,1.2181214332820491
3781,55,1,Two year,Credit card (automatic),-0.3161300399505289,0.35784675744288025,0,-1.1319606244913631
3782,29,1,One year,Mailed check,-1.517609271070636,0.058931456265866614,0,-0.038831771384930935
3783,12,1,Month-to-month,Electronic check,0.641065032145158,0.10936418186014309,0,0.17059764045183404
3784,66,1,Month-to-month,Electronic check,1.3440051632154282,0.7982979459958459,0,0.5939694041695346
3785,35,1,Month-to-month,Electronic check,1.217708591202803,0.4012808677590584,1,0.3295376830368664
3786,10,1,Month-to-month,Electronic check,0.8321716871642622,0.1033348719132241,1,0.12417494311222206
3787,27,1,Month-to-month,Bank transfer (automatic),0.3652067301175816,0.22042464804985,0,0.6035612979500194
3788,58,1,Month-to-month,Electronic check,1.0149693571825356,0.6691553196399723,0,0.6592862285985538
3789,54,1,Two year,Bank transfer (automatic),1.4952286902305454,0.702907915993538,1,0.47010060774392876
3790,9,1,Month-to-month,Mailed check,-1.4926823160681442,0.018462958689129935,0,-0.012368980653407207
3791,2,1,One year,Credit card (automatic),-1.5109620830699715,0.0010962381721670899,1,-0.0007255232837741064
3792,6,1,Month-to-month,Electronic check,0.14418772909548702,0.048026771290099246,0,0.3330850107105435
3793,26,1,Month-to-month,Electronic check,0.8803638001690798,0.26921301638587586,1,0.3057974627468459
3794,9,1,Month-to-month,Mailed check,-1.479387940066815,0.019311100853911838,0,-0.013053439419710067
3795,8,1,Month-to-month,Mailed check,-0.3327480099521901,0.04927879067620587,0,-0.14809642492914185
3796,12,1,Month-to-month,Electronic check,0.5546515881365197,0.10306946688206786,0,0.18582740784778706
3797,15,1,Month-to-month,Electronic check,-0.520531070970962,0.07624624971151626,1,-0.14647780692378629
3798,43,1,One year,Electronic check,0.5131066631323666,0.41112393261020075,0,0.8012445796365398
3799,42,1,Month-to-month,Electronic check,1.1811490571991479,0.48513154858066004,0,0.4107284729423141
3800,31,1,Month-to-month,Credit card (automatic),0.016229360082695727,0.22795984306485115,1,14.046138720399048
3801,66,1,Two year,Credit card (automatic),0.8703930181680831,0.6821197784444958,0,0.7836916935296124
3802,18,1,Month-to-month,Electronic check,0.6875953481498096,0.17159589199169167,1,0.24955941376483146
3803,1,1,Month-to-month,Mailed check,-1.4876969250676457,0.00013847219016847444,0,-9.307822570257588e-05
3804,61,1,Two year,Electronic check,0.9750862291785486,0.6484537272097854,1,0.665021931194812
3805,10,1,Month-to-month,Electronic check,0.5014740841312035,0.08982806369720749,0,0.1791280278278653
3806,1,1,Month-to-month,Electronic check,0.22893937610395967,0.0060985460420032315,1,0.026638257453946792
3807,18,1,Month-to-month,Electronic check,0.2920876621102721,0.1547022847911378,0,0.529643339514741
3808,24,1,Month-to-month,Electronic check,1.325725396213601,0.2912127855988922,1,0.2196629757796176
3809,3,1,Month-to-month,Mailed check,-1.5109620830699715,0.004142626355873529,0,-0.0027417143039463604
3810,50,1,One year,Credit card (automatic),-1.4827115340671475,0.11196053542580199,0,-0.07551066600169284
3811,1,1,Month-to-month,Electronic check,-0.6717545979860794,0.0029713824140318486,0,-0.004423315334111675
3812,2,1,Month-to-month,Mailed check,-0.3427187919531868,0.00790445418878375,0,-0.023063964901765436
3813,17,1,One year,Bank transfer (automatic),-1.4993295040688086,0.03839718439879991,0,-0.025609570341008744
3814,69,1,Two year,Electronic check,1.3373579752147637,0.8399434571890145,0,0.6280618000233854
3815,72,1,Two year,Credit card (automatic),0.7956121531606076,0.7250057696745903,0,0.911255272804054
3816,3,1,Month-to-month,Electronic check,0.3153528201125979,0.02209785368105239,1,0.0700734297323305
3817,50,1,Two year,Bank transfer (automatic),0.34526516611558833,0.43891645511193167,0,1.2712445337303173
3818,53,1,Two year,Mailed check,-1.479387940066815,0.11881490883914149,0,-0.08031355780403032
3819,58,1,Two year,Credit card (automatic),1.4736253292283856,0.7356162012462497,0,0.4991880817028508
3820,46,0,One year,Bank transfer (automatic),-1.1304105700319294,0.1696861297022848,0,-0.15011017607301025
3821,72,1,Month-to-month,Credit card (automatic),1.5999219012410113,0.9280752365566582,0,0.5800753373253895
3822,1,1,Month-to-month,Electronic check,0.31369102311243185,0.00639279944611124,1,0.02037928718100409
3823,6,1,Month-to-month,Mailed check,0.9734244321783826,0.05769097622894069,0,0.05926600393605969
3824,72,1,Two year,Bank transfer (automatic),0.46823814412788106,0.662860604661897,0,1.415648453622912
3825,4,1,Month-to-month,Mailed check,-0.31446824295036285,0.02535195015001154,0,-0.08061847489640857
3826,52,1,Two year,Mailed check,-1.5093002860698053,0.1168820678513732,0,-0.077441228183778
3827,0,1,Two year,Mailed check,-1.3098846460498705,0.2613086130673743,0,-0.1994897900783743
3828,2,1,One year,Mailed check,-1.4727407520661506,0.0018462958689129932,0,-0.0012536462145987142
3829,65,1,Two year,Bank transfer (automatic),-1.5093002860698053,0.15014424186475883,0,-0.09947937017605167
3830,43,1,Month-to-month,Electronic check,1.2044142152014738,0.5042234018001385,1,0.4186461729163436
3831,4,1,Month-to-month,Electronic check,1.1778254631988159,0.04631894761135472,1,0.039325816140499015
3832,25,1,One year,Electronic check,0.8072447321617703,0.24909416108931456,1,0.3085732878333563
3833,51,1,One year,Credit card (automatic),0.4615909561272169,0.45373297945995844,0,0.9829763201315999
3834,12,1,Month-to-month,Bank transfer (automatic),0.3319707901142591,0.09326678975305792,0,0.2809487838401594
3835,57,1,One year,Bank transfer (automatic),0.1774236690988095,0.4493999538426033,1,2.53291996566888
3836,24,1,One year,Mailed check,-1.491020519067978,0.059393030233094855,0,-0.03983381145567389
3837,64,1,One year,Bank transfer (automatic),-0.2130986259402292,0.43130048465266557,0,-2.0239477507172596
3838,4,1,One year,Electronic check,1.3589613362169235,0.04905377336718209,1,0.036096518760230505
3839,26,1,Month-to-month,Bank transfer (automatic),1.1877962451998125,0.29784791137779826,0,0.2507567375982856
3840,15,1,Month-to-month,Mailed check,-1.4860351280674797,0.030636972074774987,0,-0.020616586711928512
3841,64,1,Two year,Credit card (automatic),-1.2999138640488739,0.1987075928917609,0,-0.15286212293547008
3842,36,1,Month-to-month,Electronic check,1.0548524851865226,0.39433417955227323,1,0.3738287439144116
3843,27,1,Month-to-month,Credit card (automatic),1.0049985751815391,0.28199284560350796,0,0.2805902939241181
3844,1,1,Month-to-month,Mailed check,0.20235062410130134,0.006006231248557581,1,0.029682296633543985
3845,35,1,One year,Credit card (automatic),0.7042133181514708,0.356715901223171,1,0.5065452356958182
3846,4,1,Month-to-month,Electronic check,0.30372024111143525,0.03023886452804062,1,0.09956157158767022
3847,8,1,Month-to-month,Electronic check,-0.641842251983089,0.04534387260558505,0,-0.0706464438348938
3848,10,1,Month-to-month,Credit card (automatic),-1.4876969250676457,0.020747749826909762,0,-0.013946220817769292
3849,2,1,Month-to-month,Mailed check,-0.5172074769706297,0.009796907454419572,0,-0.01894192928493936
3850,58,1,Two year,Bank transfer (automatic),1.4852579082295487,0.7068716824371106,1,0.47592521037623225
3851,51,1,Two year,Credit card (automatic),0.6144762801425001,0.46972651742441723,0,0.7644339295171578
3852,46,1,Two year,Mailed check,-1.5126238800701375,0.0975536579736903,0,-0.06449300401707721
3853,1,1,Month-to-month,Bank transfer (automatic),-1.4993295040688086,9.808446803600233e-05,0,-6.541888742256149e-05
3854,46,1,Month-to-month,Bank transfer (automatic),0.2671607071077802,0.37279021463189477,0,1.3953781552221323
3855,50,1,Month-to-month,Bank transfer (automatic),1.4919050962302134,0.6216247403646434,0,0.4166650693367707
3856,53,1,Month-to-month,Credit card (automatic),0.00792037508186511,0.38599123009462266,0,48.733958443257016
3857,61,1,Month-to-month,Electronic check,1.639805029244998,0.820834294945765,0,0.5005682262870574
3858,5,1,Month-to-month,Bank transfer (automatic),-1.4660935640654862,0.008625663512577892,0,-0.005883433175068906
3859,47,1,One year,Bank transfer (automatic),0.7374492581547932,0.47543272559427646,0,0.6446989000760259
