tenure,MonthlyCharges,TotalCharges,Churn,MonthlyCharges_log,TotalCharges_Tenure_Ratio,MonthlyCharges_to_TotalCharges_Ratio,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check,Month-to-month,One year,Two year
26,69.5,1800.05,0,4.241326752570746,69.2326923076923,0.0386100386100386,1,0,1,0,0,0,0
72,97.0,7104.2,0,4.574710978503383,98.66944444444444,0.0136538948790856,1,0,1,0,1,0,1
70,58.35,4214.25,0,4.066459358732565,60.20357142857143,0.0138458800498309,1,0,1,0,1,0,1
1,50.6,50.6,1,3.92395157629342,50.6,1.0,0,0,1,1,0,0,0
10,89.5,863.1,1,4.4942386252808095,86.31,0.1036959796083883,0,0,0,0,0,0,0
28,70.4,1992.2,0,4.254193263163997,71.15,0.035337817488204,1,0,1,0,1,1,0
1,69.8,69.8,1,4.245634009768327,69.8,1.0,0,0,0,0,0,0,0
21,94.3,1948.35,0,4.546481189639412,92.77857142857142,0.0483999281443272,0,0,0,0,0,0,0
51,93.8,4750.95,1,4.541164856012179,93.15588235294118,0.0197434197371052,1,0,1,0,0,0,0
53,19.55,1007.9,0,2.972975286431375,19.016981132075472,0.0193967655521381,1,0,1,0,1,1,0
53,95.95,5036.9,0,4.563827222453709,95.03584905660377,0.0190494153149754,0,0,0,0,1,1,0
24,101.05,2391.8,1,4.61561544384963,99.65833333333336,0.0422485157621874,0,0,0,0,0,0,0
70,94.8,6859.05,0,4.551769409260976,97.98642857142858,0.01382115599099,0,1,1,0,1,0,1
61,107.75,6521.9,0,4.6798137289838575,106.91639344262296,0.0165212591422744,0,0,0,0,1,1,0
11,54.6,617.85,0,4.000033882750859,56.16818181818182,0.0883709638261714,0,0,1,1,1,1,0
2,71.3,157.75,0,4.26689632742025,78.875,0.4519809825673533,0,1,1,0,0,0,0
25,19.5,516.3,0,2.970414465569701,20.652,0.0377687391051714,1,0,1,0,1,1,0
41,56.3,2364.0,0,4.030694535145645,57.65853658536585,0.0238155668358714,0,1,1,0,1,1,0
18,94.7,1687.95,1,4.550714000192032,93.775,0.0561035575698332,0,0,0,0,0,0,0
72,104.15,7689.95,1,4.645832167706981,106.80486111111112,0.013543651129071,1,0,1,0,1,0,1
71,90.55,6239.05,0,4.505902184329423,87.87394366197184,0.0145134275250238,0,1,1,0,1,0,1
34,60.8,2042.05,0,4.107589788972121,60.06029411764706,0.0297740016160231,0,0,1,1,1,1,0
29,98.8,2807.1,0,4.593097604753822,96.79655172413791,0.0351964661038082,0,1,1,0,0,0,0
40,98.15,4116.8,0,4.58649692072247,102.92,0.0238413330742324,0,1,1,0,1,1,0
36,35.35,1317.95,0,3.565298392342582,36.609722222222224,0.0268219583443985,0,0,1,1,1,1,0
46,103.15,4594.65,0,4.636184239517261,99.8836956521739,0.0224500233967766,0,0,0,0,1,1,0
58,107.75,6332.75,0,4.6798137289838575,109.1853448275862,0.0170147250404642,0,0,0,0,1,1,0
39,81.4,3213.75,0,4.399375273008495,82.40384615384616,0.0253286658887592,0,1,1,0,1,1,0
4,61.45,229.55,1,4.118223836012044,57.3875,0.2676976693530821,0,1,1,0,0,0,0
52,95.7,4976.15,0,4.5612182984589085,95.6951923076923,0.0192317353777518,0,1,1,0,1,1,0
70,104.8,7308.95,0,4.6520537718869415,104.41357142857144,0.0143385848856538,0,0,0,0,1,1,0
65,70.95,4555.2,0,4.261975403606051,70.08,0.0155756059009483,1,0,1,0,1,1,0
1,44.95,44.95,0,3.8055507609176296,44.95,1.0,0,0,1,1,0,0,0
70,97.65,6982.5,0,4.581389657322688,99.75,0.013984962406015,0,0,0,0,1,1,0
29,35.65,1025.15,0,3.573749146860305,35.35,0.0347753987221382,0,0,1,1,0,0,0
1,90.55,90.55,1,4.505902184329423,90.55,1.0,0,0,0,0,0,0,0
67,85.25,5714.2,0,4.445588116163626,85.2865671641791,0.0149189737846067,0,0,1,1,1,0,1
1,19.5,19.5,0,2.970414465569701,19.5,1.0,0,0,1,1,0,0,0
26,88.8,2274.35,1,4.486386649998124,87.475,0.0390441224965374,1,0,1,0,0,0,0
30,25.1,789.55,0,3.2228678461377385,26.31833333333333,0.0317902602748401,0,0,1,1,1,0,1
48,100.05,4834.0,0,4.605670061029742,100.70833333333331,0.0206971452213487,0,1,1,0,0,0,0
55,55.7,3131.8,0,4.019980146933238,56.941818181818185,0.0177852991889648,0,0,0,0,0,0,0
7,85.2,602.55,1,4.44500143383527,86.07857142857142,0.1413990540204132,0,0,1,1,0,0,0
37,91.15,3369.25,0,4.512506501124672,91.0608108108108,0.0270534985530904,0,0,0,0,0,0,0
31,83.85,2674.15,0,4.429029488269218,86.26290322580645,0.0313557579043808,1,0,1,0,0,0,0
4,45.9,199.75,0,3.8264651170664994,49.9375,0.2297872340425532,0,0,0,0,0,0,0
72,25.1,1790.8,0,3.2228678461377385,24.87222222222222,0.0140160821979003,0,1,1,0,1,0,1
5,91.4,449.75,1,4.515245478460105,89.95,0.2032240133407448,0,0,0,0,0,0,0
1,19.7,19.7,0,2.9806186357439426,19.7,1.0,0,0,1,1,0,0,0
15,91.5,1400.3,0,4.516338972281476,93.35333333333332,0.0653431407555523,0,0,0,0,0,0,0
8,51.3,411.6,0,3.937690752176724,51.45,0.1246355685131195,0,1,1,0,0,0,0
35,21.1,741.0,0,3.0492730404820207,21.17142857142857,0.0284750337381916,0,0,1,1,1,1,0
56,104.75,5841.35,0,4.651576558802248,104.30982142857144,0.0179324984806594,0,0,0,0,0,0,0
42,106.15,4512.7,1,4.664853188149265,107.4452380952381,0.0235225031577547,1,0,1,0,0,0,0
65,85.75,5688.45,0,4.45143608604605,87.51461538461538,0.0150744051543038,0,0,0,0,0,0,0
2,20.3,31.9,0,3.0106208860477417,15.95,0.6363636363636365,0,0,1,1,1,1,0
65,100.75,6674.65,0,4.612642200826793,102.68692307692308,0.0150944244267489,0,0,0,0,1,1,0
18,74.15,1345.75,0,4.306090068583941,74.76388888888889,0.0550993869589448,0,0,0,0,0,0,0
23,78.55,1843.05,0,4.36373536470163,80.13260869565217,0.0426195708201079,0,0,0,0,1,1,0
4,45.3,196.95,1,3.813307032488989,49.2375,0.23000761614623,0,0,1,1,0,0,0
70,19.85,1433.8,0,2.9882040071331994,20.482857142857146,0.0138443297531036,0,1,1,0,1,0,1
4,50.7,214.55,0,3.9259259105971376,53.6375,0.2363085527848986,0,0,0,0,0,0,0
19,45.0,865.85,0,3.80666248977032,45.57105263157895,0.0519720505861292,1,0,1,0,0,0,0
18,77.8,1358.6,0,4.354141431184346,75.47777777777777,0.0572648314441336,0,0,0,0,0,0,0
38,83.45,3147.15,0,4.424247650107844,82.81973684210527,0.0265160542077752,0,0,0,0,0,0,0
2,73.25,131.05,1,4.293878247897177,65.525,0.5589469668065623,0,1,1,0,0,0,0
47,94.8,4535.85,0,4.551769409260976,96.50744680851064,0.0209001620423955,1,0,1,0,1,1,0
52,20.1,1078.75,0,3.0007198150650303,20.745192307692307,0.0186326767091541,1,0,1,0,1,0,1
9,59.9,542.4,0,4.092676505121403,60.266666666666666,0.1104351032448377,0,0,1,1,0,0,0
26,90.1,2312.55,0,4.500920164614292,88.94423076923077,0.0389613197552485,0,1,1,0,1,1,0
8,51.05,415.05,1,3.9328055446106736,51.88125,0.122997229249488,0,0,0,0,0,0,0
44,70.95,3250.45,0,4.261975403606051,73.87386363636364,0.0218277469273485,0,0,0,0,1,1,0
3,29.2,98.5,0,3.374168709274236,32.833333333333336,0.2964467005076142,0,0,1,1,0,0,0
2,46.6,87.9,0,3.8416005411316,43.95,0.5301478953356086,1,0,1,0,0,0,0
9,85.35,754.65,1,4.4467604492404496,83.85,0.1130987875173921,1,0,1,0,0,0,0
1,75.35,75.35,1,4.322143925072504,75.35,1.0,0,0,0,0,0,0,0
25,74.3,1952.25,0,4.308110951723713,78.09,0.0380586502753233,1,0,1,0,0,0,0
2,69.3,153.8,0,4.238444906195857,76.9,0.4505851755526657,0,0,0,0,0,0,0
43,75.2,3198.6,1,4.320151230955794,74.38604651162791,0.0235102857500156,0,0,0,0,0,0,0
1,20.9,20.9,1,3.039749158970765,20.9,1.0,0,0,1,1,0,0,0
58,94.3,5610.15,0,4.546481189639412,96.72672413793104,0.0168088197285277,0,0,0,0,1,1,0
59,76.45,4519.5,0,4.336636932375072,76.60169491525424,0.0169155880075229,0,0,1,1,1,0,1
44,54.0,2440.25,0,3.9889840465642745,55.46022727272727,0.0221288802376805,0,0,0,0,1,1,0
66,104.25,6860.6,0,4.646791860678911,103.94848484848484,0.01519546395359,0,0,0,0,1,1,0
68,19.95,1377.7,0,2.9932291433358724,20.26029411764706,0.0144806561660738,1,0,1,0,1,0,1
9,24.95,190.25,0,3.2168738221975275,21.13888888888889,0.1311432325886991,0,0,0,0,0,0,0
19,84.75,1651.95,0,4.43970574626056,86.94473684210527,0.0513030055389085,0,0,0,0,0,0,0
4,19.75,78.3,0,2.9831534913471307,19.575,0.2522349936143039,0,0,1,1,0,0,0
70,113.65,7939.25,0,4.7331235502985525,113.41785714285714,0.0143149541833296,1,0,1,0,1,0,1
1,44.9,44.9,0,3.8044377947482086,44.9,1.0,0,0,1,1,0,0,0
8,75.25,576.7,0,4.3208159036289855,72.0875,0.1304837870643315,0,0,0,0,0,0,0
53,24.6,1279.0,0,3.202746442938317,24.132075471698112,0.0192337763878029,0,0,1,1,1,0,1
51,25.0,1260.7,0,3.218875824868201,24.71960784313725,0.0198302530340287,1,0,1,0,1,1,0
11,20.95,267.35,0,3.0421386463681466,24.30454545454546,0.0783616981484944,1,0,1,0,0,0,0
60,110.6,6586.85,0,4.705920089088234,109.78083333333332,0.0167910306140264,0,0,0,0,1,0,1
17,55.5,934.15,0,4.0163830207523885,54.95,0.0594122999518278,0,1,1,0,0,0,0
3,43.3,123.65,1,3.768152635008444,41.21666666666667,0.3501819652244237,0,0,0,0,0,0,0
70,109.5,7534.65,1,4.695924549256556,107.63785714285714,0.0145328581951384,1,0,1,0,1,1,0
1,19.45,19.45,0,2.9678470700644555,19.45,1.0,0,0,1,1,0,0,0
43,84.85,3645.6,0,4.440884991680235,84.78139534883721,0.0232746324336186,0,0,0,0,0,0,0
16,19.6,314.45,0,2.975529566236472,19.653125,0.0623310542216568,0,0,1,1,0,0,0
57,53.45,3053.0,0,3.9787466374710543,53.56140350877193,0.0175073698001965,0,0,0,0,1,1,0
37,19.8,677.05,0,2.9856819377004897,18.298648648648648,0.0292445166531275,0,1,1,0,1,1,0
72,112.1,7965.95,0,4.719391330078114,110.63819444444444,0.0140723956339168,0,1,1,0,1,0,1
11,84.8,906.85,1,4.440295542797857,82.44090909090909,0.0935105033908584,0,1,1,0,0,0,0
50,95.05,4888.7,1,4.554403068934438,97.774,0.019442796653507,0,0,0,0,0,0,0
5,50.35,237.25,1,3.9189986191645714,47.45,0.2122233930453108,0,0,0,0,0,0,0
1,74.6,74.6,1,4.312140507209715,74.6,1.0,1,0,1,0,0,0,0
16,19.7,342.4,1,2.9806186357439426,21.4,0.0575350467289719,0,0,1,1,0,0,0
2,74.2,140.1,0,4.306764150173335,70.05,0.529621698786581,0,0,0,0,0,0,0
17,69.0,1108.0,0,4.23410650459726,65.17647058823529,0.0622743682310469,0,0,1,1,0,0,0
16,19.35,295.55,0,2.962692419475791,18.471875,0.0654711554728472,0,1,1,0,1,1,0
15,59.45,892.65,1,4.085135623136791,59.51,0.0665994510726488,0,0,0,0,0,0,0
10,19.8,198.25,0,2.9856819377004897,19.825,0.099873896595208,0,0,1,1,1,1,0
46,105.2,4822.85,1,4.65586330030361,104.8445652173913,0.0218128285142602,1,0,1,0,1,1,0
64,109.2,6741.15,0,4.693181063310805,105.33046875,0.0161990164882846,0,1,1,0,1,0,1
1,79.15,79.15,0,4.371344786327021,79.15,1.0,0,0,1,1,0,0,0
25,53.65,1355.45,0,3.982481469076708,54.218,0.0395809509756907,0,0,1,1,1,1,0
71,100.2,7209.0,0,4.607168188650764,101.53521126760565,0.0138992925509779,0,1,1,0,1,0,1
8,45.15,438.4,1,3.8099902798629945,54.8,0.1029881386861314,0,0,1,1,0,0,0
72,108.65,7726.35,0,4.688131706702439,107.31041666666668,0.0140622674354643,1,0,1,0,1,0,1
49,40.65,2070.75,0,3.70499883599382,42.26020408163265,0.0196305686345526,1,0,1,0,0,0,0
29,55.35,1636.95,0,4.013676659154646,56.44655172413793,0.0338128837166681,0,1,1,0,1,1,0
72,105.6,7581.5,0,4.659658371272161,105.29861111111111,0.0139286420892963,1,0,1,0,1,0,1
31,93.8,3019.5,1,4.541164856012179,97.40322580645162,0.0310647458188441,0,0,0,0,0,0,0
50,95.7,4729.75,0,4.5612182984589085,94.595,0.0202336275701675,0,0,0,0,0,0,0
71,83.2,6126.1,0,4.421247347827163,86.2830985915493,0.0135812343905584,0,0,0,0,1,0,1
70,90.05,6333.4,0,4.500365071621965,90.47714285714284,0.0142182713866169,0,1,1,0,1,0,1
71,97.65,6687.85,0,4.581389657322688,94.1950704225352,0.0146011049888977,0,1,1,0,1,1,0
61,68.05,4158.25,0,4.220242729097475,68.16803278688525,0.0163650574159802,1,0,1,0,1,0,1
32,96.2,3183.4,1,4.566429357671661,99.48125,0.0302192624238235,0,0,0,0,0,0,0
1,79.6,79.6,1,4.377014092850337,79.6,1.0,0,0,0,0,0,0,0
68,102.1,7149.35,0,4.625952725170619,105.1375,0.0142810185541342,1,0,1,0,1,0,1
62,23.4,1429.65,0,3.152736022363656,23.05887096774193,0.0163676424299653,1,0,1,0,1,0,1
7,71.05,472.65,0,4.263383854543109,67.52142857142857,0.1503226488945308,0,0,0,0,0,0,0
20,85.25,1734.5,1,4.445588116163626,86.725,0.0491496108388584,0,0,0,0,0,0,0
6,19.45,113.5,0,2.9678470700644555,18.916666666666668,0.1713656387665198,0,0,1,1,1,1,0
33,59.45,1884.65,0,4.085135623136791,57.11060606060607,0.0315443185737404,1,0,1,0,0,0,0
28,92.2,2568.15,0,4.523960130562548,91.71964285714286,0.035901329750988,1,0,1,0,1,1,0
27,19.85,470.0,0,2.9882040071331994,17.40740740740741,0.0422340425531914,0,1,1,0,1,0,1
7,43.9,278.4,0,3.7819143200811256,39.771428571428565,0.1576867816091954,0,0,1,1,0,0,0
26,80.5,2088.8,1,4.388257184424518,80.33846153846154,0.038538873994638,0,0,0,0,0,0,0
5,89.8,502.6,1,4.497584975308154,100.52,0.1786709112614405,0,0,0,0,0,0,0
30,90.5,2595.85,0,4.505349850705881,86.52833333333334,0.0348633395612227,0,1,1,0,0,0,0
63,90.45,5825.5,0,4.504797211841304,92.46825396825396,0.0155265642434125,0,1,1,0,1,1,0
1,50.75,50.75,1,3.926911617921897,50.75,1.0,0,0,0,0,0,0,0
53,84.6,4449.75,0,4.437934266612178,83.95754716981132,0.0190123040620259,0,0,0,0,1,1,0
14,89.65,1208.35,1,4.495913200051142,86.31071428571428,0.0741920801092398,0,1,1,0,0,0,0
21,99.15,1956.4,0,4.5966338549658055,93.16190476190476,0.0506798200776937,1,0,1,0,0,0,0
17,19.95,310.6,0,2.9932291433358724,18.27058823529412,0.0642305215711526,0,0,1,1,1,1,0
16,20.5,290.55,0,3.0204248861443626,18.159375,0.0705558423679229,0,0,1,1,1,0,1
35,62.1,2096.1,0,4.128745988939433,59.888571428571424,0.0296264491197939,0,0,0,0,0,0,0
32,79.5,2665.0,0,4.375757021660286,83.28125,0.0298311444652908,0,0,0,0,0,0,0
28,19.55,543.8,0,2.972975286431375,19.42142857142857,0.0359507171754321,1,0,1,0,0,0,0
1,20.35,20.35,0,3.013080911888604,20.35,1.0,0,0,1,1,0,0,0
59,51.7,3005.8,0,3.945457781514384,50.94576271186441,0.0172000798456317,0,0,0,0,0,0,0
72,23.3,1623.15,0,3.1484533605716547,22.543750000000003,0.0143548039306287,1,0,1,0,1,1,0
36,65.4,2498.4,1,4.180522258463153,69.4,0.026176753121998,0,0,1,1,1,1,0
40,65.1,2586.0,0,4.175924549214524,64.65,0.0251740139211136,0,0,1,1,0,0,0
40,81.2,3292.3,0,4.396915247167632,82.3075,0.0246636090271238,0,0,0,0,0,0,0
9,72.9,651.4,1,4.289088639014612,72.37777777777778,0.1119128031931225,0,0,1,1,0,0,0
63,74.5,4674.55,0,4.310799125385514,74.19920634920635,0.0159373629547229,0,1,1,0,1,0,1
3,80.5,232.35,0,4.388257184424518,77.45,0.346460081773187,0,0,0,0,0,0,0
40,60.3,2448.5,0,4.09933210373314,61.2125,0.0246273228507249,0,0,1,1,1,1,0
8,75.0,658.1,0,4.31748811353631,82.2625,0.1139644430937547,0,0,1,1,0,0,0
34,90.15,3128.8,0,4.501474949649326,92.02352941176471,0.0288129634364612,0,0,1,1,1,1,0
5,40.0,223.45,1,3.688879454113936,44.69,0.1790109644215708,0,0,1,1,0,0,0
9,99.45,919.4,1,4.599655005299981,102.15555555555557,0.1081683706765281,0,1,1,0,0,0,0
9,69.05,653.95,0,4.234830879855301,72.66111111111111,0.1055891123174554,0,1,1,0,0,0,0
31,59.7,1825.5,0,4.089332020398556,58.88709677419355,0.0327033689400164,1,0,1,0,0,0,0
50,19.85,943.1,0,2.9882040071331994,18.862,0.02104760894921,1,0,1,0,1,1,0
2,86.25,181.65,1,4.457250055911469,90.825,0.4748142031379025,0,0,0,0,0,0,0
1,45.65,45.65,1,3.8210036070409776,45.65,1.0,0,0,0,0,0,0,0
8,70.1,551.35,1,4.249922794040544,68.91875,0.1271424684864423,0,0,1,1,0,0,0
9,40.75,359.4,0,3.707455839686872,39.93333333333333,0.1133834168057874,0,0,0,0,0,0,0
2,70.2,115.95,1,4.251348311031766,57.975,0.6054333764553687,1,0,1,0,0,0,0
3,55.35,165.2,1,4.013676659154646,55.06666666666666,0.3350484261501211,0,0,0,0,0,0,0
25,95.7,2338.35,0,4.5612182984589085,93.534,0.0409262941817948,0,1,1,0,0,0,0
1,46.3,46.3,0,3.835141961092188,46.3,1.0,0,0,0,0,0,0,0
45,81.3,3541.1,0,4.398146016553765,78.69111111111111,0.0229589675524554,0,0,1,1,0,0,0
51,84.2,4146.05,1,4.4331949212482815,81.29509803921569,0.0203084863906609,0,0,0,0,0,0,0
55,20.0,1087.25,0,2.995732273553991,19.76818181818182,0.0183950333409979,0,1,1,0,0,0,0
38,66.15,2522.4,0,4.191924890560965,66.37894736842105,0.0262250237868696,1,0,1,0,0,0,0
2,45.85,81.0,1,3.825375198702474,40.5,0.5660493827160494,0,0,1,1,0,0,0
38,19.6,717.3,0,2.975529566236472,18.876315789473683,0.0273246898090059,0,0,0,0,0,0,0
34,49.8,1734.2,0,3.9080149840306073,51.00588235294118,0.0287164110252566,0,0,0,0,0,0,0
70,101.75,7069.3,0,4.622518824322705,100.99,0.0143932213939145,0,0,0,0,1,1,0
13,55.15,742.9,0,4.010056745699512,57.14615384615384,0.0742361017633598,0,0,1,1,1,1,0
39,75.25,3017.65,1,4.3208159036289855,77.37564102564103,0.0249366228687886,0,0,0,0,0,0,0
61,103.95,6423.0,0,4.643910014304022,105.29508196721312,0.0161840261560018,0,0,0,0,1,1,0
12,100.15,1164.3,1,4.606669062111827,97.025,0.0860173494803744,1,0,1,0,0,0,0
41,99.65,4220.35,0,4.601664046658804,102.93536585365854,0.0236117857523665,0,1,1,0,1,0,1
21,73.7,1558.7,0,4.300002799195291,74.22380952380952,0.0472829922371206,0,0,0,0,0,0,0
55,50.05,2743.45,0,3.9130225057612296,49.880909090909086,0.018243452587071,1,0,1,0,1,1,0
69,60.25,4055.5,0,4.098502572370764,58.77536231884058,0.0148563678954506,1,0,1,0,1,0,1
26,105.75,2710.25,1,4.661077817926388,104.2403846153846,0.0390185407250253,0,0,0,0,0,0,0
69,87.3,6055.55,0,4.469350462845557,87.76159420289855,0.0144165269876394,0,1,1,0,1,1,0
18,48.35,810.7,1,3.8784662218993033,45.03888888888889,0.059639817441717,0,0,0,0,0,0,0
47,54.25,2538.2,0,3.993602992420569,54.00425531914893,0.021373414230557,0,0,0,0,0,0,0
72,85.3,6129.2,0,4.446174454497633,85.12777777777778,0.0139169875350779,1,0,1,0,1,0,1
33,50.0,1750.85,0,3.912023005428146,53.056060606060605,0.0285575577576605,0,0,0,0,0,0,0
2,24.4,36.55,1,3.194583132299156,18.275,0.667578659370725,0,0,1,1,0,0,0
72,90.95,6652.45,0,4.510309904964132,92.39513888888888,0.0136716548038692,0,1,1,0,1,0,1
37,72.25,2575.45,0,4.2801323269925415,69.60675675675675,0.0280533499000174,1,0,1,0,0,0,0
62,96.1,6019.35,0,4.565389315976247,97.08629032258064,0.0159651789645061,0,1,1,0,0,0,0
71,19.85,1379.6,0,2.9882040071331994,19.43098591549296,0.0143882284720208,0,1,1,0,1,0,1
23,55.3,1284.2,0,4.012772908528289,55.83478260869565,0.0430618283756424,1,0,1,0,0,0,0
16,20.1,296.15,0,3.0007198150650303,18.509375,0.0678710113118352,0,0,1,1,1,1,0
9,69.5,653.25,0,4.241326752570746,72.58333333333333,0.1063911213164944,0,0,1,1,0,0,0
17,25.15,412.6,0,3.224857896545748,24.27058823529412,0.0609549200193892,0,0,1,1,1,0,1
4,20.95,85.5,1,3.0421386463681466,21.375,0.2450292397660818,1,0,1,0,0,0,0
1,49.55,49.55,1,3.902982260775997,49.55,1.0,0,0,0,0,0,0,0
24,79.65,1928.7,0,4.3776420363560575,80.3625,0.0412972468502099,0,0,1,1,0,0,0
1,71.25,71.25,0,4.26619481914876,71.25,1.0,0,0,0,0,0,0,0
72,113.8,7845.8,0,4.73444252169223,108.96944444444443,0.014504575696551,1,0,1,0,1,0,1
72,24.55,1750.7,0,3.200711854240529,24.31527777777778,0.0140229622436739,0,0,0,0,1,0,1
11,19.7,216.2,0,2.9806186357439426,19.654545454545453,0.0911193339500462,0,1,1,0,0,0,0
9,20.25,178.5,1,3.0081547935525483,19.83333333333333,0.1134453781512605,0,0,1,1,0,0,0
2,50.15,115.1,1,3.915018514407945,57.55,0.4357080799304952,0,1,1,0,0,0,0
60,100.5,6029.0,0,4.61015772749913,100.48333333333332,0.0166694310830983,0,1,1,0,1,1,0
29,95.9,2745.2,1,4.563305981889393,94.66206896551724,0.0349337024624799,0,0,0,0,0,0,0
49,74.45,3721.9,0,4.310127759130018,75.95714285714286,0.0200032241597033,1,0,1,0,1,0,1
30,104.1,3121.1,0,4.645351975620923,104.03666666666666,0.0333536253244048,0,0,0,0,0,0,0
53,19.05,990.45,0,2.94706710157271,18.687735849056605,0.0192336816598515,0,1,1,0,1,1,0
39,25.0,1004.35,0,3.218875824868201,25.752564102564104,0.0248917210135908,0,0,1,1,1,0,1
9,19.05,157.65,0,2.94706710157271,17.516666666666666,0.120837297811608,0,0,1,1,0,0,0
39,81.9,3219.75,0,4.405498990859024,82.5576923076923,0.0254367575122292,0,0,0,0,1,1,0
8,69.7,572.85,0,4.244200317766478,71.60625,0.1216723400541153,0,0,0,0,0,0,0
51,90.15,4554.85,0,4.501474949649326,89.31078431372549,0.0197920897504857,0,0,0,0,1,1,0
71,25.35,1847.55,0,3.232778730037192,26.021830985915493,0.013720873589348,0,1,1,0,1,0,1
71,24.65,1766.75,0,3.204776900488699,24.883802816901408,0.0139521720673553,0,0,1,1,1,0,1
70,19.55,1462.05,0,2.972975286431375,20.88642857142857,0.0133716357169727,0,1,1,0,1,0,1
1,25.25,25.25,1,3.228826155721369,25.25,1.0,0,0,0,0,0,0,0
38,60.0,2193.2,0,4.0943445622221,57.71578947368421,0.0273572861572132,1,0,1,0,1,0,1
28,89.9,2433.5,0,4.498697941477575,86.91071428571429,0.0369426751592356,0,1,1,0,0,0,0
32,19.4,641.15,0,2.9652730660692823,20.0359375,0.0302581299227949,1,0,1,0,0,0,0
49,49.8,2398.4,0,3.9080149840306073,48.946938775510205,0.0207638425617078,0,0,1,1,1,0,1
37,24.1,861.85,0,3.1822118404966093,23.293243243243243,0.0279631026280675,1,0,1,0,1,0,1
10,54.25,583.0,0,3.993602992420569,58.3,0.0930531732418524,0,0,0,0,0,0,0
67,109.9,7332.4,0,4.699570861409576,109.43880597014925,0.0149882712345207,0,1,1,0,1,1,0
7,35.5,249.55,0,3.56953269648137,35.65,0.1422560609096373,0,1,1,0,1,1,0
51,87.55,4475.9,0,4.472210058731861,87.7627450980392,0.0195603118925802,0,1,1,0,1,1,0
9,45.15,416.45,1,3.8099902798629945,46.27222222222222,0.1084163765157882,0,0,0,0,0,0,0
9,88.4,788.6,0,4.481871969643598,87.62222222222222,0.1120973877758052,0,0,1,1,0,0,0
4,50.8,202.3,0,3.927896354584436,50.575,0.2511122095897182,0,0,1,1,0,0,0
71,99.0,6994.6,0,4.59511985013459,98.51549295774647,0.0141537757698796,0,0,0,0,1,0,1
50,84.4,4116.15,1,4.435567401601912,82.323,0.0205045977430365,1,0,1,0,0,0,0
24,96.55,2263.45,0,4.570061008874523,94.31041666666664,0.0426561222911926,0,0,0,0,1,0,1
22,59.75,1374.35,0,4.09016919081162,62.470454545454544,0.0434750973187324,1,0,1,0,1,1,0
44,111.5,4915.15,0,4.7140245909001735,111.70795454545454,0.022684963836302,0,0,0,0,0,0,0
33,24.25,838.5,0,3.188416617383492,25.40909090909091,0.0289206917113893,1,0,1,0,0,0,0
1,75.1,75.1,1,4.318820558770089,75.1,1.0,0,0,0,0,0,0,0
54,70.15,3715.65,1,4.25063580654847,68.80833333333334,0.0188796038378211,0,1,1,0,1,1,0
42,101.75,4273.45,1,4.622518824322705,101.74880952380953,0.0238098023844902,0,0,0,0,0,0,0
1,45.8,45.8,1,3.824284091120139,45.8,1.0,0,0,0,0,0,0,0
1,20.5,20.5,0,3.0204248861443626,20.5,1.0,0,0,1,1,0,0,0
30,70.4,2044.75,0,4.254193263163997,68.15833333333333,0.0344296368749235,0,0,0,0,1,1,0
1,30.55,30.55,0,3.4193646856176043,30.55,1.0,0,0,1,1,0,0,0
16,84.9,1398.25,0,4.441474093317302,87.390625,0.0607187555873413,0,0,0,0,0,0,0
1,20.1,20.1,1,3.0007198150650303,20.1,1.0,0,0,1,1,0,0,0
9,40.65,328.95,1,3.70499883599382,36.55,0.1235750113999088,0,0,1,1,0,0,0
46,101.0,4680.05,1,4.61512051684126,101.74021739130436,0.0215809660153203,0,0,0,0,0,0,0
1,69.1,69.1,1,4.235554730773624,69.1,1.0,0,0,0,0,0,0,0
71,54.5,3778.2,0,3.9982007016691994,53.21408450704225,0.014424858398179,1,0,1,0,1,0,1
43,75.35,3161.4,0,4.322143925072504,73.52093023255814,0.0238343771746694,0,1,1,0,0,0,0
50,44.45,2188.45,0,3.794364961959914,43.769,0.020311179145057,1,0,1,0,1,1,0
13,75.0,999.45,1,4.31748811353631,76.88076923076923,0.0750412726999849,0,0,1,1,0,0,0
19,100.0,1888.65,1,4.605170185988092,99.40263157894738,0.0529478728192094,1,0,1,0,1,1,0
41,98.05,3990.6,0,4.585477552642355,97.33170731707315,0.0245702400641507,1,0,1,0,0,0,0
1,71.15,71.15,1,4.264790324535862,71.15,1.0,0,0,0,0,0,0,0
24,54.15,1240.25,1,3.991757973447,51.677083333333336,0.0436605523080024,0,1,1,0,0,0,0
40,63.9,2635.0,0,4.157319361383489,65.875,0.0242504743833017,1,0,1,0,1,1,0
3,69.15,235.0,0,4.236278058110767,78.33333333333333,0.2942553191489362,1,0,1,0,0,0,0
37,64.65,2347.85,0,4.168988105217867,63.4554054054054,0.0275358306535766,1,0,1,0,1,1,0
67,108.75,7156.2,1,4.689051669968793,106.8089552238806,0.0151966127274251,0,1,1,0,1,0,1
32,98.85,3089.6,0,4.593603549616626,96.55,0.0319944329363024,0,0,0,0,0,0,0
6,49.15,270.8,1,3.894876846593176,45.13333333333333,0.1814992614475627,0,0,0,0,0,0,0
32,89.6,2901.8,0,4.4953553199808844,90.68125,0.0308773864497897,0,0,0,0,0,0,0
